anio,mes,indice_tiempo,provincia,produccion_petroleo_promedio_dia_m3
2016,9,2016-09,Rio Negro,5570.21223333333
2016,9,2016-09,Salta,804.233233333333
2016,9,2016-09,San Juan,0
2016,9,2016-09,Santa Cruz,16956.0716122333
2016,9,2016-09,Tierra del Fuego,1286.655222
2016,10,2016-10,Chubut,24105.9658316988
2016,10,2016-10,Estado Nacional,631.345548387097
2016,10,2016-10,Formosa,261.649580645161
2016,10,2016-10,Jujuy,32.74
2016,10,2016-10,La Pampa,3023.1798178629
2016,10,2016-10,La Rioja,0
2016,10,2016-10,Mendoza,12341.5860841581
2016,10,2016-10,Neuquén,16402.870816129
2016,10,2016-10,Rio Negro,5449.89635483871
2016,10,2016-10,Salta,777.014548387097
2016,10,2016-10,San Juan,0
2016,10,2016-10,Santa Cruz,16916.6285938065
2016,10,2016-10,Tierra del Fuego,1243.88164270968
2016,11,2016-11,Chubut,23670.3215333333
2016,11,2016-11,Estado Nacional,587.241333333333
2016,11,2016-11,Formosa,281.886533333333
2016,11,2016-11,Jujuy,33
2016,11,2016-11,La Pampa,3085.24248276633
2016,11,2016-11,La Rioja,0
2016,11,2016-11,Mendoza,12246.407650876
2016,11,2016-11,Neuquén,16040.1487733333
2016,11,2016-11,Rio Negro,5353.17276666667
2016,11,2016-11,Salta,758.228566666667
2016,11,2016-11,San Juan,0
2016,11,2016-11,Santa Cruz,16713.8595362
2016,11,2016-11,Tierra del Fuego,1047.57052556667
2016,12,2016-12,Chubut,23663.0585528109
2016,12,2016-12,Estado Nacional,463.026451612903
2016,12,2016-12,Formosa,305.872419354839
2016,12,2016-12,Jujuy,33.1235483870968
2016,12,2016-12,La Pampa,2989.07182167258
2016,12,2016-12,La Rioja,0
2016,12,2016-12,Mendoza,11956.3238757465
2016,12,2016-12,Neuquén,15798.6506709677
2016,12,2016-12,Rio Negro,5184.72587096774
2016,12,2016-12,Salta,742.479
2016,12,2016-12,San Juan,0
2016,12,2016-12,Santa Cruz,16400.0299546129
2016,12,2016-12,Tierra del Fuego,1117.93749254839
2017,1,2017-01,Chubut,23623.6749800859
2017,1,2017-01,Estado Nacional,509.558774193548
2017,1,2017-01,Formosa,287.653548387097
2017,1,2017-01,Jujuy,34.75
2017,1,2017-01,La Pampa,3069.11712176903
2017,1,2017-01,La Rioja,0
2017,1,2017-01,Mendoza,12140.9107066106
2017,1,2017-01,Neuquén,15957.8292516129
2017,1,2017-01,Rio Negro,5253.27790322581
2017,1,2017-01,Salta,726.042838709677
2017,1,2017-01,San Juan,0
2017,1,2017-01,Santa Cruz,16371.4936994516
2017,1,2017-01,Tierra del Fuego,1097.29919374194
2017,2,2017-02,Chubut,23593.914210155
2017,2,2017-02,Estado Nacional,405.234107142857
2017,2,2017-02,Formosa,300.675107142857
2017,2,2017-02,Jujuy,35.1678571428571
2017,2,2017-02,La Pampa,3144.78019396179
2017,2,2017-02,La Rioja,0
2017,2,2017-02,Mendoza,11635.7167729932
2017,2,2017-02,Neuquén,14982.5832928571
2017,2,2017-02,Rio Negro,5114.46596428571
2017,2,2017-02,Salta,730.493785714286
2017,2,2017-02,San Juan,0
2017,2,2017-02,Santa Cruz,16423.8448890357
2017,2,2017-02,Tierra del Fuego,858.140812928571
2017,3,2017-03,Chubut,22922.8198849426
2017,3,2017-03,Estado Nacional,583.315258064516
2017,3,2017-03,Formosa,290.836451612903
2017,3,2017-03,Jujuy,34.4320322580645
2017,3,2017-03,La Pampa,3063.02806165129
2017,3,2017-03,La Rioja,0
2017,3,2017-03,Mendoza,11903.48966783
2017,3,2017-03,Neuquén,15437.668
2017,3,2017-03,Rio Negro,5140.90641935484
2017,3,2017-03,Salta,752.175580645161
2017,3,2017-03,San Juan,0
2017,3,2017-03,Santa Cruz,16025.3982751613
2017,3,2017-03,Tierra del Fuego,1021.76368970968
2017,4,2017-04,Chubut,19252.0297496458
2017,4,2017-04,Estado Nacional,570.705
2017,4,2017-04,Formosa,273.5251
2017,4,2017-04,Jujuy,34.5417333333333
2017,4,2017-04,La Pampa,2854.519435165
2017,4,2017-04,La Rioja,0
2017,4,2017-04,Mendoza,11551.8467118393
2017,4,2017-04,Neuquén,14983.7454766667
2017,4,2017-04,Rio Negro,5224.4502
2017,4,2017-04,Salta,778.567833333333
2017,4,2017-04,San Juan,0
2017,4,2017-04,Santa Cruz,15656.2611661
2017,4,2017-04,Tierra del Fuego,978.757869366667
2017,5,2017-05,Chubut,21849.932810731
2017,5,2017-05,Estado Nacional,520.400290322581
2017,5,2017-05,Formosa,249.859
2017,5,2017-05,Jujuy,35.2
2017,5,2017-05,La Pampa,2716.18331261903
2017,5,2017-05,La Rioja,0
2017,5,2017-05,Mendoza,11394.8483174032
2017,5,2017-05,Neuquén,15321.2504290323
2017,5,2017-05,Rio Negro,5136.80219354839
2017,5,2017-05,Salta,756.562451612903
2017,5,2017-05,San Juan,0
2017,5,2017-05,Santa Cruz,15633.4355629258
2017,5,2017-05,Tierra del Fuego,1082.01979951613
2017,6,2017-06,Chubut,19825.7339911074
2017,6,2017-06,Estado Nacional,527.260266666667
2017,6,2017-06,Formosa,259.57
2017,6,2017-06,Jujuy,35.56
2017,6,2017-06,La Pampa,2965.41275508267
2017,6,2017-06,La Rioja,0
2017,6,2017-06,Mendoza,11899.2873117473
2017,6,2017-06,Neuquén,15872.8161333333
2017,6,2017-06,Rio Negro,5125.6477
2017,6,2017-06,Salta,728.802266666667
2017,6,2017-06,San Juan,0
2017,6,2017-06,Santa Cruz,15052.3904567333
2017,6,2017-06,Tierra del Fuego,1087.5226653
2017,7,2017-07,Chubut,21130.7730510536
2017,7,2017-07,Estado Nacional,640.723516129032
2017,7,2017-07,Formosa,247.192096774194
2017,7,2017-07,Jujuy,36.1
2017,7,2017-07,La Pampa,3013.24598712387
2017,7,2017-07,La Rioja,0
2017,7,2017-07,Mendoza,12190.2588496771
2017,7,2017-07,Neuquén,15843.0086129032
2017,7,2017-07,Rio Negro,5345.68648387097
2017,7,2017-07,Salta,713.826129032258
2017,7,2017-07,San Juan,0
2017,7,2017-07,Santa Cruz,15081.6731191613
2017,7,2017-07,Tierra del Fuego,1026.82487141935
2017,8,2017-08,Chubut,22285.2671576496
2017,8,2017-08,Estado Nacional,546.135677419355
2017,8,2017-08,Formosa,251.475032258065
2017,8,2017-08,Jujuy,36.1
2017,8,2017-08,La Pampa,2871.76015022129
2017,8,2017-08,La Rioja,0
2017,8,2017-08,Mendoza,12172.9467558365
2017,8,2017-08,Neuquén,15539.2989677419
2017,8,2017-08,Rio Negro,5345.63032258065
2017,8,2017-08,Salta,703.274064516129
2017,8,2017-08,San Juan,0
2017,8,2017-08,Santa Cruz,15251.3377985806
2017,8,2017-08,Tierra del Fuego,1156.580557
2017,9,2017-09,Chubut,22793.7714911074
2017,9,2017-09,Estado Nacional,504.683
2017,9,2017-09,Formosa,245.710833333333
2017,9,2017-09,Jujuy,36.1
2017,9,2017-09,La Pampa,2982.75184361433
2017,9,2017-09,La Rioja,0
2017,9,2017-09,Mendoza,12378.4971184047
2017,9,2017-09,Neuquén,15806.0651
2017,9,2017-09,Rio Negro,5195.82193333333
2017,9,2017-09,Salta,679.908033333333
2017,9,2017-09,San Juan,0
2017,9,2017-09,Santa Cruz,15254.2874525667
2017,9,2017-09,Tierra del Fuego,1161.8820114
2017,10,2017-10,Chubut,23265.5805671827
2017,10,2017-10,Estado Nacional,589.210935483871
2017,10,2017-10,Formosa,223.171
2017,10,2017-10,Jujuy,35.7267741935484
2017,10,2017-10,La Pampa,2787.28688427
2017,10,2017-10,La Rioja,0
2017,10,2017-10,Mendoza,12343.3990188658
2017,10,2017-10,Neuquén,15826.7751612903
2017,10,2017-10,Rio Negro,5313.15483870968
2017,10,2017-10,Salta,684.911741935484
2017,10,2017-10,San Juan,0
2017,10,2017-10,Santa Cruz,15503.3579680323
2017,10,2017-10,Tierra del Fuego,1242.67024541935
2017,11,2017-11,Chubut,23444.7744777741
2017,11,2017-11,Estado Nacional,478.956033333333
2017,11,2017-11,Formosa,209.3793
2017,11,2017-11,Jujuy,35.6743333333333
2017,11,2017-11,La Pampa,2879.71250850433
2017,11,2017-11,La Rioja,0
2017,11,2017-11,Mendoza,12371.5565078307
2017,11,2017-11,Neuquén,15817.9740666667
2017,11,2017-11,Rio Negro,5121.452
2017,11,2017-11,Salta,654.399333333333
2017,11,2017-11,San Juan,0
2017,11,2017-11,Santa Cruz,15477.2725474333
2017,11,2017-11,Tierra del Fuego,1245.30831766667
2017,12,2017-12,Chubut,23525.1911687956
2017,12,2017-12,Estado Nacional,624.411129032258
2017,12,2017-12,Formosa,220.512387096774
2017,12,2017-12,Jujuy,35.4738709677419
2017,12,2017-12,La Pampa,2682.28345490065
2017,12,2017-12,La Rioja,0
2017,12,2017-12,Mendoza,12398.818285199
2017,12,2017-12,Neuquén,15549.9547096774
2017,12,2017-12,Rio Negro,5120.33887096774
2017,12,2017-12,Salta,649.668903225807
2017,12,2017-12,San Juan,0
2017,12,2017-12,Santa Cruz,15310.0437173548
2017,12,2017-12,Tierra del Fuego,1255.60309025806
2018,1,2018-01,Chubut,23131.1743401941
2018,1,2018-01,Estado Nacional,593.863548387097
2018,1,2018-01,Formosa,215.355806451613
2018,1,2018-01,Jujuy,35.0858064516129
2018,1,2018-01,La Pampa,2751.81581176258
2018,1,2018-01,La Rioja,0
2018,1,2018-01,Mendoza,12096.6477348171
2018,1,2018-01,Neuquén,15619.9570967742
2018,1,2018-01,Rio Negro,5123.89748387097
2018,1,2018-01,Salta,658.888322580645
2018,1,2018-01,San Juan,0
2018,1,2018-01,Santa Cruz,14910.5585782258
2018,1,2018-01,Tierra del Fuego,1322.40625496774
2018,2,2018-02,Chubut,23329.4577857143
2018,2,2018-02,Estado Nacional,629.703214285714
2018,2,2018-02,Formosa,211.898821428571
2018,2,2018-02,Jujuy,35.1300357142857
2018,2,2018-02,La Pampa,2711.53995997357
2018,2,2018-02,La Rioja,0
2018,2,2018-02,Mendoza,11935.8470737207
2018,2,2018-02,Neuquén,16139.1225357143
2018,2,2018-02,Rio Negro,4982.30782142857
2018,2,2018-02,Salta,624.289857142857
2018,2,2018-02,San Juan,0
2018,2,2018-02,Santa Cruz,14843.9218080714
2018,2,2018-02,Tierra del Fuego,1323.71708357143
2018,3,2018-03,Chubut,23595.3710967742
2018,3,2018-03,Estado Nacional,639.42064516129
2018,3,2018-03,Formosa,200.242709677419
2018,3,2018-03,Jujuy,33.611935483871
2018,3,2018-03,La Pampa,2651.57659801258
2018,3,2018-03,La Rioja,0
2018,3,2018-03,Mendoza,11979.128747139
2018,3,2018-03,Neuquén,16701.1350967742
2018,3,2018-03,Rio Negro,4995.10848387097
2018,3,2018-03,Salta,608.446741935484
2018,3,2018-03,San Juan,0
2018,3,2018-03,Santa Cruz,14767.8075323871
2018,3,2018-03,Tierra del Fuego,1313.01355025806
2018,4,2018-04,Chubut,23486.4821333333
2018,4,2018-04,Estado Nacional,613.2947
2018,4,2018-04,Formosa,212.3237
2018,4,2018-04,Jujuy,33.4909333333333
2018,4,2018-04,La Pampa,2801.39081407267
2018,4,2018-04,La Rioja,0
2018,4,2018-04,Mendoza,11893.9704815473
2018,4,2018-04,Neuquén,16808.1175333333
2018,4,2018-04,Rio Negro,4990.8932
2018,4,2018-04,Salta,602.3314
2018,4,2018-04,San Juan,0
2018,4,2018-04,Santa Cruz,14515.238401
2018,4,2018-04,Tierra del Fuego,1412.89743903333
2018,5,2018-05,Chubut,23465.2631290323
2018,5,2018-05,Estado Nacional,655.787032258065
2018,5,2018-05,Formosa,198.111612903226
2018,5,2018-05,Jujuy,34.6209677419355
2018,5,2018-05,La Pampa,2734.79643070097
2018,5,2018-05,La Rioja,0
2018,5,2018-05,Mendoza,11701.5123957184
2018,5,2018-05,Neuquén,17025.7337096774
2018,5,2018-05,Rio Negro,4887.5054516129
2018,5,2018-05,Salta,653.083838709677
2018,5,2018-05,San Juan,0
2018,5,2018-05,Santa Cruz,14362.2274048387
2018,5,2018-05,Tierra del Fuego,1424.92032177419
2018,6,2018-06,Chubut,23229.6375333333
2018,6,2018-06,Estado Nacional,651.572666666667
2018,6,2018-06,Formosa,193.6677
2018,6,2018-06,Jujuy,36.1
2018,6,2018-06,La Pampa,2730.66378845967
2018,6,2018-06,La Rioja,0
2018,6,2018-06,Mendoza,11601.4346503193
2018,6,2018-06,Neuquén,17099.3552333333
2018,6,2018-06,Rio Negro,4922.86093333333
2018,6,2018-06,Salta,636.8253
2018,6,2018-06,San Juan,0
2018,6,2018-06,Santa Cruz,14526.9488363667
2018,6,2018-06,Tierra del Fuego,1448.44952713333
2018,7,2018-07,Chubut,23359.5457419355
2018,7,2018-07,Estado Nacional,645.47935483871
2018,7,2018-07,Formosa,189.958580645161
2018,7,2018-07,Jujuy,33.0574193548387
2018,7,2018-07,La Pampa,2771.36251603484
2018,7,2018-07,La Rioja,0
2018,7,2018-07,Mendoza,11394.3863228265
2018,7,2018-07,Neuquén,17144.8264516129
2018,7,2018-07,Rio Negro,4927.30896774194
2018,7,2018-07,Salta,644.926290322581
2018,7,2018-07,San Juan,0
2018,7,2018-07,Santa Cruz,14280.3090010645
2018,7,2018-07,Tierra del Fuego,1479.33287980645
2018,8,2018-08,Chubut,23459.3174193548
2018,8,2018-08,Estado Nacional,663.047419354839
2018,8,2018-08,Formosa,192.085967741935
2018,8,2018-08,Jujuy,32.9487096774194
2018,8,2018-08,La Pampa,2718.51742253065
2018,8,2018-08,La Rioja,0
2018,8,2018-08,Mendoza,11332.0827696642
2018,8,2018-08,Neuquén,18193.0008709677
2018,8,2018-08,Rio Negro,4977.91848387097
2018,8,2018-08,Salta,655.626483870968
2018,8,2018-08,San Juan,0
2018,8,2018-08,Santa Cruz,14364.6935125161
2018,8,2018-08,Tierra del Fuego,1490.54382974194
2018,9,2018-09,Chubut,23875.6459666667
2018,9,2018-09,Estado Nacional,656.995666666667
2018,9,2018-09,Formosa,181.508666666667
2018,9,2018-09,Jujuy,32.1245
2018,9,2018-09,La Pampa,2757.84078471933
2018,9,2018-09,Mendoza,11447.1863473557
2018,9,2018-09,Neuquén,18676.4834
2018,9,2018-09,Rio Negro,4915.56643333333
2018,9,2018-09,Salta,616.432733333333
2018,9,2018-09,San Juan,0
2018,9,2018-09,Santa Cruz,14436.0363465
2018,9,2018-09,Tierra del Fuego,1673.52578203333
2018,10,2018-10,Chubut,23826.6600322581
2018,10,2018-10,Estado Nacional,576.643870967742
2018,10,2018-10,Formosa,158.305161290323
2018,10,2018-10,Jujuy,31.3875161290323
2018,10,2018-10,La Pampa,2711.27026487774
2018,10,2018-10,Mendoza,11413.5525584271
2018,10,2018-10,Neuquén,18882.5131612903
2018,10,2018-10,Rio Negro,4865.82248387097
2018,10,2018-10,Salta,580.072096774194
2018,10,2018-10,San Juan,0
2018,10,2018-10,Santa Cruz,14456.8816547742
2018,10,2018-10,Tierra del Fuego,1707.72486219355
2018,11,2018-11,Chubut,23960.5476261074
2018,11,2018-11,Estado Nacional,389.757333333333
2018,11,2018-11,Formosa,150.659933333333
2018,11,2018-11,Jujuy,32.9663333333333
2018,11,2018-11,La Pampa,2811.18675496967
2018,11,2018-11,Mendoza,11113.706855237
2018,11,2018-11,Neuquén,19200.9790333333
2018,11,2018-11,Rio Negro,4781.16783333333
2018,11,2018-11,Salta,632.8761
2018,11,2018-11,San Juan,0
2018,11,2018-11,Santa Cruz,14388.5473761
2018,11,2018-11,Tierra del Fuego,1404.04721136667
2018,12,2018-12,Chubut,23910.7199677419
2018,12,2018-12,Estado Nacional,506.63935483871
2018,12,2018-12,Formosa,170.277806451613
2018,12,2018-12,Jujuy,29.6253225806452
2018,12,2018-12,La Pampa,2760.00794747
2018,12,2018-12,Mendoza,11014.5748649581
2018,12,2018-12,Neuquén,19679.5073548387
2018,12,2018-12,Rio Negro,4636.32370967742
2018,12,2018-12,Salta,592.030483870968
2018,12,2018-12,San Juan,0
2018,12,2018-12,Santa Cruz,14387.9576036452
2018,12,2018-12,Tierra del Fuego,1609.32166548387
2019,1,2019-01,Chubut,23760.5871612903
2019,1,2019-01,Estado Nacional,524.386129032258
2019,1,2019-01,Formosa,165.80935483871
2019,1,2019-01,Jujuy,31.3601612903226
2019,1,2019-01,La Pampa,2720.35784441452
2019,1,2019-01,Mendoza,10998.3194905345
2019,1,2019-01,Neuquén,20092.2908387097
2019,1,2019-01,Rio Negro,4685.24674193548
2019,1,2019-01,Salta,646.090290322581
2019,1,2019-01,San Juan,0
2019,1,2019-01,Santa Cruz,14341.192134871
2019,1,2019-01,Tierra del Fuego,1664.06584674194
2019,2,2019-02,Chubut,24116.5235357143
2019,2,2019-02,Estado Nacional,562.177857142857
2019,2,2019-02,Formosa,140.329642857143
2019,2,2019-02,Jujuy,29.166
2019,2,2019-02,La Pampa,2724.59776293
2019,2,2019-02,Mendoza,11150.3975882521
2019,2,2019-02,Neuquén,19975.3848214286
2019,2,2019-02,Rio Negro,4643.79528571429
2019,2,2019-02,Salta,764.243285714286
2019,2,2019-02,San Juan,0
2019,2,2019-02,Santa Cruz,14218.2530203571
2019,2,2019-02,Tierra del Fuego,1430.71484221429
2019,3,2019-03,Chubut,24198.0383870968
2019,3,2019-03,Estado Nacional,591.279677419355
2019,3,2019-03,Formosa,167.902258064516
2019,3,2019-03,Jujuy,30.4037741935484
2019,3,2019-03,La Pampa,2724.02527669226
2019,3,2019-03,Mendoza,11351.4149725303
2019,3,2019-03,Neuquén,19608.7515483871
2019,3,2019-03,Rio Negro,4774.71915806452
2019,3,2019-03,Salta,672.852516129032
2019,3,2019-03,San Juan,0
2019,3,2019-03,Santa Cruz,14258.262125871
2019,3,2019-03,Tierra del Fuego,1518.34174725806
2019,4,2019-04,Chubut,24198.1264666667
2019,4,2019-04,Estado Nacional,638.817
2019,4,2019-04,Formosa,170.767
2019,4,2019-04,Jujuy,30.8846666666667
2019,4,2019-04,La Pampa,2715.32153644667
2019,4,2019-04,Mendoza,11112.4050153153
2019,4,2019-04,Neuquén,20681.4524333333
2019,4,2019-04,Rio Negro,4707.41266666667
2019,4,2019-04,Salta,538.9702
2019,4,2019-04,San Juan,0
2019,4,2019-04,Santa Cruz,14344.8212475667
2019,4,2019-04,Tierra del Fuego,1579.33285246667
2019,5,2019-05,Chubut,23871.785483871
2019,5,2019-05,Estado Nacional,693.312903225807
2019,5,2019-05,Formosa,142.761935483871
2019,5,2019-05,Jujuy,30.0767419354839
2019,5,2019-05,La Pampa,2876.81145932677
2019,5,2019-05,Mendoza,10915.9928388435
2019,5,2019-05,Neuquén,21066.3401612903
2019,5,2019-05,Rio Negro,4642.72229032258
2019,5,2019-05,Salta,534.310548387097
2019,5,2019-05,Santa Cruz,14080.5075407419
2019,5,2019-05,Tierra del Fuego,1608.26801351613
2019,6,2019-06,Chubut,23724.0003666667
2019,6,2019-06,Estado Nacional,767.870333333333
2019,6,2019-06,Formosa,171.1130308
2019,6,2019-06,Jujuy,30.1665
2019,6,2019-06,La Pampa,2770.49880971467
2019,6,2019-06,Mendoza,10723.726380087
2019,6,2019-06,Neuquén,20417.9259333333
2019,6,2019-06,Rio Negro,4558.0463012
2019,6,2019-06,Salta,517.669466666667
2019,6,2019-06,Santa Cruz,13885.6055946333
2019,6,2019-06,Tierra del Fuego,1626.0812567
2019,7,2019-07,Chubut,23634.0250967742
2019,7,2019-07,Estado Nacional,837.610322580645
2019,7,2019-07,Formosa,172.288261935484
2019,7,2019-07,Jujuy,29.4712580645161
2019,7,2019-07,La Pampa,2766.82578572806
2019,7,2019-07,Mendoza,10922.4030113181
2019,7,2019-07,Neuquén,21406.2948709677
2019,7,2019-07,Rio Negro,4618.10461890323
2019,7,2019-07,Salta,516.200032258065
2019,7,2019-07,Santa Cruz,13825.8715747419
2019,7,2019-07,Tierra del Fuego,1589.79733403226
2019,8,2019-08,Chubut,23812.2721622065
2019,8,2019-08,Estado Nacional,828.934516129032
2019,8,2019-08,Formosa,168.667827419355
2019,8,2019-08,Jujuy,29.5029032258065
2019,8,2019-08,La Pampa,2745.2922832671
2019,8,2019-08,Mendoza,10895.6026166868
2019,8,2019-08,Neuquén,23520.9795549355
2019,8,2019-08,Rio Negro,4730.2610146129
2019,8,2019-08,Salta,512.844709677419
2019,8,2019-08,Santa Cruz,13750.6562110645
2019,8,2019-08,Tierra del Fuego,1581.26716187097
2019,9,2019-09,Chubut,23748.7758666667
2019,9,2019-09,Estado Nacional,778.604666666667
2019,9,2019-09,Formosa,165.9098549
2019,9,2019-09,Jujuy,30.1815666666667
2019,9,2019-09,La Pampa,2863.50937342333
2019,9,2019-09,Mendoza,10664.6229213717
2019,9,2019-09,Neuquén,23538.0299509667
2019,9,2019-09,Rio Negro,4744.7346648
2019,9,2019-09,Salta,542.3126
2019,9,2019-09,Santa Cruz,13715.9837964333
2019,9,2019-09,Tierra del Fuego,1426.6101619
2019,10,2019-10,Chubut,23749.4212903226
2019,10,2019-10,Estado Nacional,764.834516129032
2019,10,2019-10,Formosa,160.601808193548
2019,10,2019-10,Jujuy,34.0098387096774
2019,10,2019-10,La Pampa,2825.90946160903
2019,10,2019-10,Mendoza,10703.3590978552
2019,10,2019-10,Neuquén,23336.4848385161
2019,10,2019-10,Rio Negro,4727.17659303226
2019,10,2019-10,Salta,537.528129032258
2019,10,2019-10,Santa Cruz,13734.5589775484
2019,10,2019-10,Tierra del Fuego,1182.65888851613
2019,11,2019-11,Chubut,23715.4959099733
2019,11,2019-11,Estado Nacional,703.972666666667
2019,11,2019-11,Formosa,155.560490833333
2019,11,2019-11,Jujuy,34.55
2019,11,2019-11,La Pampa,2785.02027537967
2019,11,2019-11,Mendoza,10629.4364271013
2019,11,2019-11,Neuquén,23743.2507564667
2019,11,2019-11,Rio Negro,4599.3736302
2019,11,2019-11,Salta,635.901233333333
2019,11,2019-11,Santa Cruz,13724.3172637
2019,11,2019-11,Tierra del Fuego,1012.64082146667
2019,12,2019-12,Chubut,23716.7570260344
2019,12,2019-12,Estado Nacional,592.963548387097
2019,12,2019-12,Formosa,156.978775322581
2019,12,2019-12,Jujuy,34.4020967741935
2019,12,2019-12,La Pampa,2794.96018467387
2019,12,2019-12,Mendoza,10528.5752215058
2019,12,2019-12,Neuquén,24377.5312914194
2019,12,2019-12,Rio Negro,4550.40485493548
2019,12,2019-12,Salta,601.619258064516
2019,12,2019-12,Santa Cruz,13712.6166419355
2019,12,2019-12,Tierra del Fuego,1143.75239277419
2020,1,2020-01,Chubut,23570.779126754
2020,1,2020-01,Estado Nacional,625.702258064516
2020,1,2020-01,Formosa,155.728967741935
2020,1,2020-01,Jujuy,33.5979032258065
2020,1,2020-01,La Pampa,2763.70107523065
2020,1,2020-01,Mendoza,10345.9282939497
2020,1,2020-01,Neuquén,24556.4782562903
2020,1,2020-01,Rio Negro,4353.92646422581
2020,1,2020-01,Salta,602.039193548387
2020,1,2020-01,Santa Cruz,13425.5114476774
2020,1,2020-01,Tierra del Fuego,1172.35185609677
2020,2,2020-02,Chubut,23423.8788049613
2020,2,2020-02,Estado Nacional,595.448965517241
2020,2,2020-02,Formosa,151.61592237931
2020,2,2020-02,Jujuy,31.7699655172414
2020,2,2020-02,La Pampa,2779.46351266621
2020,2,2020-02,Mendoza,10285.4524345155
2020,2,2020-02,Neuquén,25448.2306537241
2020,2,2020-02,Rio Negro,4425.21209734483
2020,2,2020-02,Salta,589.590931034483
2020,2,2020-02,Santa Cruz,13327.0522437931
2020,2,2020-02,Tierra del Fuego,1021.79625544828
2020,3,2020-03,Chubut,23745.6734516129
2020,3,2020-03,Estado Nacional,570.69064516129
2020,3,2020-03,Formosa,143.98387416129
2020,3,2020-03,Jujuy,32.094935483871
2020,3,2020-03,La Pampa,2715.5454388929
2020,3,2020-03,Mendoza,10296.449436839
2020,3,2020-03,Neuquén,25890.8828310323
2020,3,2020-03,Rio Negro,4208.91558064516
2020,3,2020-03,Salta,719.360064516129
2020,3,2020-03,Santa Cruz,13152.1313469032
2020,3,2020-03,Tierra del Fuego,955.940768
2020,4,2020-04,Chubut,23463.0704666667
2020,4,2020-04,Estado Nacional,463.432333333333
2020,4,2020-04,Formosa,133.955018533333
2020,4,2020-04,Jujuy,32.4253333333333
2020,4,2020-04,La Pampa,2277.16219468633
2020,4,2020-04,Mendoza,8830.43008155367
2020,4,2020-04,Neuquén,20365.4479895333
2020,4,2020-04,Rio Negro,3831.1484
2020,4,2020-04,Salta,632.194033333333
2020,4,2020-04,Santa Cruz,12649.8552414333
2020,4,2020-04,Tierra del Fuego,572.843166666667
2020,5,2020-05,Chubut,22866.0819354839
2020,5,2020-05,Estado Nacional,561.782903225806
2020,5,2020-05,Formosa,125.150999612903
2020,5,2020-05,Jujuy,31.5564516129032
2020,5,2020-05,La Pampa,2428.4297566229
2020,5,2020-05,Mendoza,8164.48800957387
2020,5,2020-05,Neuquén,20198.2624467742
2020,5,2020-05,Rio Negro,3757.33661290323
2020,5,2020-05,Salta,582.274225806452
2020,5,2020-05,Santa Cruz,11884.4421662903
2020,5,2020-05,Tierra del Fuego,573.390967741935
2020,6,2020-06,Chubut,22381.0144666667
2020,6,2020-06,Estado Nacional,689.183
2020,6,2020-06,Formosa,129.269451666667
2020,6,2020-06,Jujuy,31.8053666666667
2020,6,2020-06,La Pampa,2331.39575271467
2020,6,2020-06,Mendoza,8374.82789604267
2020,6,2020-06,Neuquén,24267.3444965667
2020,6,2020-06,Rio Negro,3870.9857
2020,6,2020-06,Salta,553.9933
2020,6,2020-06,Santa Cruz,11792.9086073333
2020,6,2020-06,Tierra del Fuego,656.940333333333
2020,7,2020-07,Chubut,21990.6922258065
2020,7,2020-07,Estado Nacional,713.202903225806
2020,7,2020-07,Formosa,128.937173419355
2020,7,2020-07,Jujuy,32.3301612903226
2020,7,2020-07,La Pampa,2325.08962124613
2020,7,2020-07,Mendoza,8900.47560810387
2020,7,2020-07,Neuquén,24236.1505000323
2020,7,2020-07,Rio Negro,3838.43996774194
2020,7,2020-07,Salta,584.439193548387
2020,7,2020-07,Santa Cruz,11197.8928769677
2020,7,2020-07,Tierra del Fuego,695.85
2020,8,2020-08,Chubut,21998.5466774194
2020,8,2020-08,Estado Nacional,702.908709677419
2020,8,2020-08,Formosa,126.868826419355
2020,8,2020-08,Jujuy,64.9754838709677
2020,8,2020-08,La Pampa,2334.93768111645
2020,8,2020-08,Mendoza,9472.75384193387
2020,8,2020-08,Neuquén,24415.7238470323
2020,8,2020-08,Rio Negro,3796.15812903226
2020,8,2020-08,Salta,612.105741935484
2020,8,2020-08,Santa Cruz,10965.1765543548
2020,8,2020-08,Tierra del Fuego,673.563580645161
2020,9,2020-09,Chubut,22298.3440333333
2020,9,2020-09,Estado Nacional,699.462666666667
2020,9,2020-09,Formosa,122.000385566667
2020,9,2020-09,Jujuy,65.309
2020,9,2020-09,La Pampa,2354.61531972567
2020,9,2020-09,Mendoza,9233.00220168933
2020,9,2020-09,Neuquén,23243.9882666
2020,9,2020-09,Rio Negro,3773.54843333333
2020,9,2020-09,Salta,647.241233333333
2020,9,2020-09,Santa Cruz,11353.6009050333
2020,9,2020-09,Tierra del Fuego,1042.4648
2020,10,2020-10,Chubut,22495.504
2020,10,2020-10,Estado Nacional,665.424193548387
2020,10,2020-10,Formosa,108.028432645161
2020,10,2020-10,Jujuy,63.6301935483871
2020,10,2020-10,La Pampa,2239.34307164323
2020,10,2020-10,Mendoza,9143.82515149774
2020,10,2020-10,Neuquén,23750.4757900323
2020,10,2020-10,Rio Negro,3738.27922580645
2020,10,2020-10,Salta,684.438
2020,10,2020-10,Santa Cruz,11379.1692236452
2020,10,2020-10,Tierra del Fuego,1159.90496774194
2020,11,2020-11,Chubut,22357.6891666667
2020,11,2020-11,Estado Nacional,597.129
