anio,mes,indice_tiempo,empresa,produccion_petroleo_promedio_dia_m3
2013,10,2013-10,YPF S.A.,32930.9377419355
2013,11,2013-11,AMERICAS PETROGAS ARGENTINA S.A.,311.573333333333
2013,11,2013-11,APACHE ENERGIA ARGENTINA S.R.L.,967.103333333333
2013,11,2013-11,APACHE PETROLERA ARGENTINA S.A.,86.7033333333333
2013,11,2013-11,ARGENTA ENERGIA S.A.,0
2013,11,2013-11,CAPEX S.A.,106.315
2013,11,2013-11,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),215.2061
2013,11,2013-11,CHAÑARES ENERGIA S.A.,482.828
2013,11,2013-11,CHEVRON ARGENTINA S.R.L.,3960.96666666667
2013,11,2013-11,COLHUE HUAPI S.A.,73.0333333333333
2013,11,2013-11,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,2.72333333333333
2013,11,2013-11,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,1653.1
2013,11,2013-11,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2013,11,2013-11,"CRI HOLDING, INC.",16.3733333333333
2013,11,2013-11,CROWN POINT ENERGIA S.A.,0
2013,11,2013-11,CROWN POINT OIL & GAS S.A.,0
2013,11,2013-11,DAPETROL S.A.,45.6
2013,11,2013-11,ENAP SIPETROL ARGENTINA S.A.,1535.86366666667
2013,11,2013-11,ENERGIAL S.A.,16.161
2013,11,2013-11,EPSUR S.A.,33.3047666666667
2013,11,2013-11,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,0
2013,11,2013-11,EZ HOLDINGS S.A.,0
2013,11,2013-11,GAS Y PETROLEO DEL NEUQUEN S.A.,17.6963333333333
2013,11,2013-11,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),9.71296666666667
2013,11,2013-11,GRECOIL y CIA. S.R.L.,31.1443333333333
2013,11,2013-11,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,0
2013,11,2013-11,INGENIERIA ALPA S.A.,51.858
2013,11,2013-11,INGENIERIA SIMA S.A.,4.861
2013,11,2013-11,INTERENERGY ARGENTINA S.A.,4.5
2013,11,2013-11,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,41.3971666666667
2013,11,2013-11,KILWER S.A.,0
2013,11,2013-11,MADALENA AUSTRAL S.A.,0
2013,11,2013-11,MADALENA ENERGY ARGENTINA SRL ,241.024
2013,11,2013-11,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),163.972333333333
2013,11,2013-11,MEDANITO S.A.,428.745
2013,11,2013-11,MISAHAR ARGENTINA S.A.,1.8836
2013,11,2013-11,NECON S.A.,0.731333333333333
2013,11,2013-11,O&G DEVELOPMENTS LTD S.A.,62.2666666666667
2013,11,2013-11,OIL M&S S.A.,0
2013,11,2013-11,OILSTONE ENERGIA S.A.,196.133333333333
2013,11,2013-11,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,15439.2353333333
2013,11,2013-11,PANAPETROLEO S.A.,0.344333333333333
2013,11,2013-11,PETRO AP S.A.,0
2013,11,2013-11,PETROBRAS ARGENTINA S.A.,5196.28233333333
2013,11,2013-11,PETROFARO S.A.,1.30466666666667
2013,11,2013-11,PETROLEOS SUDAMERICANOS S.A.,240.74
2013,11,2013-11,PETROLERA CERRO NEGRO S.A.,66.6216
2013,11,2013-11,PETROLERA DEL COMAHUE S.A.,9.13633333333333
2013,11,2013-11,PETROLERA EL TREBOL S.A.,263.3218
2013,11,2013-11,PETROLERA ENTRE LOMAS S.A.,2002.78333333333
2013,11,2013-11,PETROLERA LF COMPANY S.R.L.,493.246666666667
2013,11,2013-11,PETROLERA PAMPA S.A. ,0
2013,11,2013-11,PETROLERA PATAGONIA S.R.L.,23.95
2013,11,2013-11,PETROLERA PIEDRA DEL AGUILA S.A.,0
2013,11,2013-11,PETROLERA SAN JOSE S.R.L.,65.7253333333333
2013,11,2013-11,PETROMINERA CHUBUT S.E.,0
2013,11,2013-11,PETROQUIMICA COMODORO RIVADAVIA S.A.,1096.305
2013,11,2013-11,PLUSPETROL ENERGY S.A.,197.869
2013,11,2013-11,PLUSPETROL S.A.,6111.67865088433
2013,11,2013-11,QUINTANA E&P ARGENTINA S.R.L.,4.14
2013,11,2013-11,ROCH S.A.,462.302504633333
2013,11,2013-11,SAN JORGE PETROLEUM S.A.,110.024766666667
2013,11,2013-11,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",5919.95836666667
2013,11,2013-11,TECPETROL S.A.,3115.04653333333
2013,11,2013-11,TOTAL AUSTRAL S.A.,1697.10996666667
2013,11,2013-11,UNITEC ENERGY S.A.,8.69333333333333
2013,11,2013-11,YPF S.A.,33090.8213333333
2013,12,2013-12,AMERICAS PETROGAS ARGENTINA S.A.,355.861290322581
2013,12,2013-12,APACHE ENERGIA ARGENTINA S.R.L.,958.041935483871
2013,12,2013-12,APACHE PETROLERA ARGENTINA S.A.,83.0774193548387
2013,12,2013-12,ARGENTA ENERGIA S.A.,0
2013,12,2013-12,CAPEX S.A.,104.243548387097
2013,12,2013-12,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),205.981612903226
2013,12,2013-12,CHAÑARES ENERGIA S.A.,460.37864516129
2013,12,2013-12,CHEVRON ARGENTINA S.R.L.,3835.46774193548
2013,12,2013-12,COLHUE HUAPI S.A.,76.7733870967742
2013,12,2013-12,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,6.03709677419355
2013,12,2013-12,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,1640.48129032258
2013,12,2013-12,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2013,12,2013-12,"CRI HOLDING, INC.",19.3703225806452
2013,12,2013-12,CROWN POINT ENERGIA S.A.,0
2013,12,2013-12,CROWN POINT OIL & GAS S.A.,0
2013,12,2013-12,DAPETROL S.A.,46.6774193548387
2013,12,2013-12,ENAP SIPETROL ARGENTINA S.A.,1557.24290322581
2013,12,2013-12,ENERGIAL S.A.,18.4841935483871
2013,12,2013-12,EPSUR S.A.,29.989064516129
2013,12,2013-12,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,0
2013,12,2013-12,EZ HOLDINGS S.A.,0
2013,12,2013-12,GAS Y PETROLEO DEL NEUQUEN S.A.,20.2929032258065
2013,12,2013-12,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),10.1390322580645
2013,12,2013-12,GRECOIL y CIA. S.R.L.,30.5341935483871
2013,12,2013-12,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,0
2013,12,2013-12,INGENIERIA ALPA S.A.,48.7909677419355
2013,12,2013-12,INGENIERIA SIMA S.A.,2.93903225806452
2013,12,2013-12,INTERENERGY ARGENTINA S.A.,4.45161290322581
2013,12,2013-12,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,38.751935483871
2013,12,2013-12,KILWER S.A.,0
2013,12,2013-12,MADALENA AUSTRAL S.A.,0
2013,12,2013-12,MADALENA ENERGY ARGENTINA SRL ,273.100967741935
2013,12,2013-12,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),158.50064516129
2013,12,2013-12,MEDANITO S.A.,414.289677419355
2013,12,2013-12,MISAHAR ARGENTINA S.A.,1.30622580645161
2013,12,2013-12,NECON S.A.,0.461935483870968
2013,12,2013-12,O&G DEVELOPMENTS LTD S.A.,71.1290322580645
2013,12,2013-12,OIL M&S S.A.,0
2013,12,2013-12,OILSTONE ENERGIA S.A.,203.41935483871
2013,12,2013-12,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,15441.5290322581
2013,12,2013-12,PETRO AP S.A.,0
2013,12,2013-12,PETROBRAS ARGENTINA S.A.,5081.82583870968
2013,12,2013-12,PETROFARO S.A.,1.42935483870968
2013,12,2013-12,PETROLEOS SUDAMERICANOS S.A.,238.19935483871
2013,12,2013-12,PETROLERA CERRO NEGRO S.A.,67.1729677419355
2013,12,2013-12,PETROLERA DEL COMAHUE S.A.,9.37612903225807
2013,12,2013-12,PETROLERA EL TREBOL S.A.,274.538419354839
2013,12,2013-12,PETROLERA ENTRE LOMAS S.A.,1938.93548387097
2013,12,2013-12,PETROLERA LF COMPANY S.R.L.,464.71935483871
2013,12,2013-12,PETROLERA PAMPA S.A. ,0
2013,12,2013-12,PETROLERA PATAGONIA S.R.L.,24.3193548387097
2013,12,2013-12,PETROLERA PIEDRA DEL AGUILA S.A.,0
2013,12,2013-12,PETROLERA SAN JOSE S.R.L.,64.5664516129032
2013,12,2013-12,PETROMINERA CHUBUT S.E.,0
2013,12,2013-12,PETROQUIMICA COMODORO RIVADAVIA S.A.,1180.75161290323
2013,12,2013-12,PLUSPETROL ENERGY S.A.,201.433225806452
2013,12,2013-12,PLUSPETROL S.A.,6153.59705885032
2013,12,2013-12,QUINTANA E&P ARGENTINA S.R.L.,8.78387096774194
2013,12,2013-12,ROCH S.A.,430.370169903226
2013,12,2013-12,SAN JORGE PETROLEUM S.A.,106.739483870968
2013,12,2013-12,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",5492.02374193548
2013,12,2013-12,TECPETROL S.A.,3025.24122580645
2013,12,2013-12,TOTAL AUSTRAL S.A.,1717.68838709677
2013,12,2013-12,UNITEC ENERGY S.A.,8.50967741935484
2013,12,2013-12,YPF S.A.,33332.3532258065
2014,1,2014-01,AMERICAS PETROGAS ARGENTINA S.A.,290.909677419355
2014,1,2014-01,APACHE ENERGIA ARGENTINA S.R.L.,934.912903225806
2014,1,2014-01,APACHE PETROLERA ARGENTINA S.A.,75.3483870967742
2014,1,2014-01,ARGENTA ENERGIA S.A.,0.0754838709677419
2014,1,2014-01,CAPEX S.A.,109.672258064516
2014,1,2014-01,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),210.699032258065
2014,1,2014-01,CHAÑARES ENERGIA S.A.,449.827064516129
2014,1,2014-01,CHEVRON ARGENTINA S.R.L.,3662.67096774194
2014,1,2014-01,COLHUE HUAPI S.A.,75.3870967741936
2014,1,2014-01,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,11.6964516129032
2014,1,2014-01,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,1633.32387096774
2014,1,2014-01,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2014,1,2014-01,"CRI HOLDING, INC.",22.6441935483871
2014,1,2014-01,CROWN POINT ENERGIA S.A.,0
2014,1,2014-01,CROWN POINT OIL & GAS S.A.,0
2014,1,2014-01,DAPETROL S.A.,47.6129032258064
2014,1,2014-01,ENAP SIPETROL ARGENTINA S.A.,1610.59129032258
2014,1,2014-01,ENERGIAL S.A.,15.058064516129
2014,1,2014-01,EPSUR S.A.,32.5271935483871
2014,1,2014-01,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,0
2014,1,2014-01,EZ HOLDINGS S.A.,0
2014,1,2014-01,GAS Y PETROLEO DEL NEUQUEN S.A.,7.66032258064516
2014,1,2014-01,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),9.40870967741936
2014,1,2014-01,GRECOIL y CIA. S.R.L.,30.7829032258065
2014,1,2014-01,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,0
2014,1,2014-01,INGENIERIA ALPA S.A.,49.8709677419355
2014,1,2014-01,INGENIERIA SIMA S.A.,3.26387096774194
2014,1,2014-01,INTERENERGY ARGENTINA S.A.,4.48387096774194
2014,1,2014-01,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,38.7688064516129
2014,1,2014-01,KILWER S.A.,0
2014,1,2014-01,MADALENA AUSTRAL S.A.,0
2014,1,2014-01,MADALENA ENERGY ARGENTINA SRL ,263.545483870968
2014,1,2014-01,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),152.797096774194
2014,1,2014-01,MEDANITO S.A.,392.835483870968
2014,1,2014-01,MISAHAR ARGENTINA S.A.,0.942258064516129
2014,1,2014-01,NECON S.A.,0.145161290322581
2014,1,2014-01,O&G DEVELOPMENTS LTD S.A.,60.1290322580645
2014,1,2014-01,OIL M&S S.A.,0
2014,1,2014-01,OILSTONE ENERGIA S.A.,201.967741935484
2014,1,2014-01,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,15272.5906451613
2014,1,2014-01,PETRO AP S.A.,0
2014,1,2014-01,PETROBRAS ARGENTINA S.A.,5276.82403225807
2014,1,2014-01,PETROFARO S.A.,1.49193548387097
2014,1,2014-01,PETROLEOS SUDAMERICANOS S.A.,240.319677419355
2014,1,2014-01,PETROLERA CERRO NEGRO S.A.,66.9688709677419
2014,1,2014-01,PETROLERA DEL COMAHUE S.A.,9.39967741935484
2014,1,2014-01,PETROLERA EL TREBOL S.A.,263.887290322581
2014,1,2014-01,PETROLERA ENTRE LOMAS S.A.,1924.0064516129
2014,1,2014-01,PETROLERA LF COMPANY S.R.L.,436.396774193548
2014,1,2014-01,PETROLERA PAMPA S.A. ,0
2014,1,2014-01,PETROLERA PATAGONIA S.R.L.,21.5235483870968
2014,1,2014-01,PETROLERA PIEDRA DEL AGUILA S.A.,0
2014,1,2014-01,PETROLERA SAN JOSE S.R.L.,60.9096774193548
2014,1,2014-01,PETROMINERA CHUBUT S.E.,0
2014,1,2014-01,PETROQUIMICA COMODORO RIVADAVIA S.A.,1128.47516129032
2014,1,2014-01,PLUSPETROL ENERGY S.A.,195.843225806452
2014,1,2014-01,PLUSPETROL S.A.,6169.33146768032
2014,1,2014-01,QUINTANA E&P ARGENTINA S.R.L.,11.6451612903226
2014,1,2014-01,ROCH S.A.,519.288395645161
2014,1,2014-01,SAN JORGE PETROLEUM S.A.,96.9556129032258
2014,1,2014-01,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",5525.33661290323
2014,1,2014-01,TECPETROL S.A.,3094.29632258065
2014,1,2014-01,TOTAL AUSTRAL S.A.,1657.93461290323
2014,1,2014-01,UNITEC ENERGY S.A.,8.5058064516129
2014,1,2014-01,WINTERSHALL ENERGIA S.A.,9.5741935483871
2014,1,2014-01,YPF S.A.,33324.2558064516
2014,2,2014-02,AMERICAS PETROGAS ARGENTINA S.A.,248.889285714286
2014,2,2014-02,APACHE ENERGIA ARGENTINA S.R.L.,920.475357142857
2014,2,2014-02,APACHE PETROLERA ARGENTINA S.A.,73.0428571428571
2014,2,2014-02,ARGENTA ENERGIA S.A.,2.24214285714286
2014,2,2014-02,CAPEX S.A.,112.235357142857
2014,2,2014-02,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),222.800392857143
2014,2,2014-02,CHAÑARES ENERGIA S.A.,476.408785714286
2014,2,2014-02,CHEVRON ARGENTINA S.R.L.,3535.225
2014,2,2014-02,COLHUE HUAPI S.A.,75.5
2014,2,2014-02,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,13.0182142857143
2014,2,2014-02,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,1745.8925
2014,2,2014-02,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2014,2,2014-02,"CRI HOLDING, INC.",20.4128571428571
2014,2,2014-02,CROWN POINT ENERGIA S.A.,0
2014,2,2014-02,CROWN POINT OIL & GAS S.A.,0
2014,2,2014-02,DAPETROL S.A.,46.75
2014,2,2014-02,ENAP SIPETROL ARGENTINA S.A.,1533.9175
2014,2,2014-02,ENERGIAL S.A.,18.4885714285714
2014,2,2014-02,EPSUR S.A.,31.4898928571429
2014,2,2014-02,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,0
2014,2,2014-02,EZ HOLDINGS S.A.,0
2014,2,2014-02,GAS Y PETROLEO DEL NEUQUEN S.A.,6.49035714285714
2014,2,2014-02,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),9.41428571428571
2014,2,2014-02,GRECOIL y CIA. S.R.L.,25.9428571428571
2014,2,2014-02,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,153.803571428571
2014,2,2014-02,INGENIERIA ALPA S.A.,47.7142857142857
2014,2,2014-02,INGENIERIA SIMA S.A.,3.06107142857143
2014,2,2014-02,INTERENERGY ARGENTINA S.A.,4.46428571428571
2014,2,2014-02,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,39.18
2014,2,2014-02,KILWER S.A.,0
2014,2,2014-02,MADALENA AUSTRAL S.A.,0
2014,2,2014-02,MADALENA ENERGY ARGENTINA SRL ,302.834642857143
2014,2,2014-02,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),151.596071428571
2014,2,2014-02,MEDANITO S.A.,368.498928571429
2014,2,2014-02,MISAHAR ARGENTINA S.A.,0
2014,2,2014-02,NECON S.A.,0.227857142857143
2014,2,2014-02,O&G DEVELOPMENTS LTD S.A.,36.5714285714286
2014,2,2014-02,OIL M&S S.A.,0
2014,2,2014-02,OILSTONE ENERGIA S.A.,198.982142857143
2014,2,2014-02,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,15309.1028571429
2014,2,2014-02,PETRO AP S.A.,0
2014,2,2014-02,PETROBRAS ARGENTINA S.A.,5221.32317857143
2014,2,2014-02,PETROFARO S.A.,1.60892857142857
2014,2,2014-02,PETROLEOS SUDAMERICANOS S.A.,230.05
2014,2,2014-02,PETROLERA CERRO NEGRO S.A.,66.3776071428571
2014,2,2014-02,PETROLERA DEL COMAHUE S.A.,9.15142857142857
2014,2,2014-02,PETROLERA EL TREBOL S.A.,262.941571428571
2014,2,2014-02,PETROLERA ENTRE LOMAS S.A.,1966.68571428571
2014,2,2014-02,PETROLERA LF COMPANY S.R.L.,448.478571428571
2014,2,2014-02,PETROLERA PAMPA S.A. ,0
2014,2,2014-02,PETROLERA PATAGONIA S.R.L.,20.1067857142857
2014,2,2014-02,PETROLERA PIEDRA DEL AGUILA S.A.,0
2014,2,2014-02,PETROLERA SAN JOSE S.R.L.,57.2046428571429
2014,2,2014-02,PETROMINERA CHUBUT S.E.,0
2014,2,2014-02,PETROQUIMICA COMODORO RIVADAVIA S.A.,1085.70642857143
2014,2,2014-02,PLUSPETROL ENERGY S.A.,192.955
2014,2,2014-02,PLUSPETROL S.A.,6041.0491435825
2014,2,2014-02,QUINTANA E&P ARGENTINA S.R.L.,25.5285714285714
2014,2,2014-02,ROCH S.A.,482.6845965
2014,2,2014-02,SAN JORGE PETROLEUM S.A.,88.7596785714286
2014,2,2014-02,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",5618.07621428571
2014,2,2014-02,TECPETROL S.A.,3081.84325
2014,2,2014-02,TOTAL AUSTRAL S.A.,1688.75625
2014,2,2014-02,UNITEC ENERGY S.A.,8.06571428571429
2014,2,2014-02,WINTERSHALL ENERGIA S.A.,7.12810714285714
2014,2,2014-02,YPF S.A.,33343.7539285714
2014,3,2014-03,AMERICAS PETROGAS ARGENTINA S.A.,239.803225806452
2014,3,2014-03,APACHE ENERGIA ARGENTINA S.R.L.,882.606774193548
2014,3,2014-03,APACHE PETROLERA ARGENTINA S.A.,80.5806451612903
2014,3,2014-03,ARGENTA ENERGIA S.A.,0.189677419354839
2014,3,2014-03,CAPEX S.A.,105.235483870968
2014,3,2014-03,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),231.940774193548
2014,3,2014-03,CHAÑARES ENERGIA S.A.,504.44164516129
2014,3,2014-03,CHEVRON ARGENTINA S.R.L.,3488.17741935484
2014,3,2014-03,COLHUE HUAPI S.A.,82.6129032258064
2014,3,2014-03,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,13.1167741935484
2014,3,2014-03,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,1806.35451612903
2014,3,2014-03,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2014,3,2014-03,"CRI HOLDING, INC.",19.2690322580645
2014,3,2014-03,CROWN POINT ENERGIA S.A.,0
2014,3,2014-03,CROWN POINT OIL & GAS S.A.,0
2014,3,2014-03,DAPETROL S.A.,48.6451612903226
2014,3,2014-03,ENAP SIPETROL ARGENTINA S.A.,1582.84709677419
2014,3,2014-03,ENERGIAL S.A.,15.5683870967742
2014,3,2014-03,EPSUR S.A.,32.0038387096774
2014,3,2014-03,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,0
2014,3,2014-03,EZ HOLDINGS S.A.,0
2014,3,2014-03,GAS Y PETROLEO DEL NEUQUEN S.A.,6.0858064516129
2014,3,2014-03,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),8.58677419354839
2014,3,2014-03,GRECOIL y CIA. S.R.L.,20.7983870967742
2014,3,2014-03,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,148.38064516129
2014,3,2014-03,INGENIERIA ALPA S.A.,42.7745161290323
2014,3,2014-03,INGENIERIA SIMA S.A.,3.84838709677419
2014,3,2014-03,INTERENERGY ARGENTINA S.A.,4.51612903225806
2014,3,2014-03,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,39.0402903225806
2014,3,2014-03,KILWER S.A.,0
2014,3,2014-03,MADALENA AUSTRAL S.A.,0
2014,3,2014-03,MADALENA ENERGY ARGENTINA SRL ,257.792580645161
2014,3,2014-03,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),146.124516129032
2014,3,2014-03,MEDANITO S.A.,355.253548387097
2014,3,2014-03,MISAHAR ARGENTINA S.A.,0
2014,3,2014-03,NECON S.A.,0.196129032258065
2014,3,2014-03,O&G DEVELOPMENTS LTD S.A.,41.3870967741936
2014,3,2014-03,OIL M&S S.A.,0
2014,3,2014-03,OILSTONE ENERGIA S.A.,200.03064516129
2014,3,2014-03,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,15409.2074193548
2014,3,2014-03,PETRO AP S.A.,0
2014,3,2014-03,PETROBRAS ARGENTINA S.A.,3571.06803225806
2014,3,2014-03,PETROFARO S.A.,1.54483870967742
2014,3,2014-03,PETROLEOS SUDAMERICANOS S.A.,219.000322580645
2014,3,2014-03,PETROLERA CERRO NEGRO S.A.,66.8067741935484
2014,3,2014-03,PETROLERA DEL COMAHUE S.A.,8.93
2014,3,2014-03,PETROLERA EL TREBOL S.A.,314.557483870968
2014,3,2014-03,PETROLERA ENTRE LOMAS S.A.,1978.17741935484
2014,3,2014-03,PETROLERA LF COMPANY S.R.L.,439.406451612903
2014,3,2014-03,PETROLERA PAMPA S.A. ,0
2014,3,2014-03,PETROLERA PATAGONIA S.R.L.,21.3290322580645
2014,3,2014-03,PETROLERA PIEDRA DEL AGUILA S.A.,0
2014,3,2014-03,PETROLERA SAN JOSE S.R.L.,55.9548387096774
2014,3,2014-03,PETROMINERA CHUBUT S.E.,0
2014,3,2014-03,PETROQUIMICA COMODORO RIVADAVIA S.A.,1051.16064516129
2014,3,2014-03,PLUSPETROL ENERGY S.A.,191.870967741935
2014,3,2014-03,PLUSPETROL S.A.,5918.80093229548
2014,3,2014-03,QUINTANA E&P ARGENTINA S.R.L.,24.1967741935484
2014,3,2014-03,ROCH S.A.,438.029481
2014,3,2014-03,SAN JORGE PETROLEUM S.A.,86.4281935483871
2014,3,2014-03,"SINOPEC ARGENTINA EXPLORATION AND PRODUCTION, INC.",5443.06641935484
2014,3,2014-03,TECPETROL S.A.,3138.28806451613
2014,3,2014-03,TOTAL AUSTRAL S.A.,1654.65406451613
2014,3,2014-03,UNITEC ENERGY S.A.,7.70161290322581
2014,3,2014-03,WINTERSHALL ENERGIA S.A.,4.32170967741936
2014,3,2014-03,YPF S.A.,34513.7664516129
2014,4,2014-04,AMERICAS PETROGAS ARGENTINA S.A.,211.87
2014,4,2014-04,APACHE ENERGIA ARGENTINA S.R.L.,861.996666666667
2014,4,2014-04,APACHE PETROLERA ARGENTINA S.A.,69.1666666666667
2014,4,2014-04,ARGENTA ENERGIA S.A.,0
2014,4,2014-04,CAPEX S.A.,96.7133333333333
2014,4,2014-04,CENTRAL INTERNATIONAL CORPORATION (SUCURSAL ARGENTINA),213.908666666667
2014,4,2014-04,CHAÑARES ENERGIA S.A.,449.272233333333
2014,4,2014-04,CHEVRON ARGENTINA S.R.L.,3210.35666666667
2014,4,2014-04,COLHUE HUAPI S.A.,74.8666666666667
2014,4,2014-04,COMPAÑÍA GENERAL DE COMBUSTIBLES S.A.,9.52866666666667
2014,4,2014-04,COMPAÑÍAS ASOCIADAS PETROLERAS S.A.,1740.335
2014,4,2014-04,COPESA CIA CONSTRUCTORA PETROLERA SA,0
2014,4,2014-04,"CRI HOLDING, INC.",18.237
2014,4,2014-04,CROWN POINT ENERGIA S.A.,0
2014,4,2014-04,CROWN POINT OIL & GAS S.A.,0
2014,4,2014-04,DAPETROL S.A.,49.5
2014,4,2014-04,ENAP SIPETROL ARGENTINA S.A.,1509.974
2014,4,2014-04,ENERGIAL S.A.,14.4766666666667
2014,4,2014-04,EPSUR S.A.,33.3929333333333
2014,4,2014-04,EXXONMOBIL EXPLORATION ARGENTINA S.R.L.,51.925
2014,4,2014-04,EZ HOLDINGS S.A.,0
2014,4,2014-04,GAS Y PETROLEO DEL NEUQUEN S.A.,4.738
2014,4,2014-04,GEOPARK ARGENTINA LTD. (SUCURSAL ARGENTINA),10.6323333333333
2014,4,2014-04,GRECOIL y CIA. S.R.L.,19.871
2014,4,2014-04,HIGH LUCK GROUP LTD. - SUCURSAL ARGENTINA,153.52
2014,4,2014-04,INGENIERIA ALPA S.A.,40.68
2014,4,2014-04,INGENIERIA SIMA S.A.,4.894
2014,4,2014-04,INTERENERGY ARGENTINA S.A.,4.46666666666667
2014,4,2014-04,JHP INTERNATIONAL PETROLEUM ENGINEERING LTD,39.18
2014,4,2014-04,KILWER S.A.,0
2014,4,2014-04,MADALENA AUSTRAL S.A.,0
2014,4,2014-04,MADALENA ENERGY ARGENTINA SRL ,222.683
2014,4,2014-04,MADALENA PETROLEUM (AMERICAS) LTD. (SUCURSAL ARGENTINA),120.459666666667
2014,4,2014-04,MEDANITO S.A.,328.105666666667
2014,4,2014-04,MISAHAR ARGENTINA S.A.,0
2014,4,2014-04,NECON S.A.,0.177666666666667
2014,4,2014-04,O&G DEVELOPMENTS LTD S.A.,106.4
2014,4,2014-04,OIL M&S S.A.,0
2014,4,2014-04,OILSTONE ENERGIA S.A.,190.989666666667
2014,4,2014-04,PAN AMERICAN ENERGY (SUCURSAL ARGENTINA) LLC,15416.487
2014,4,2014-04,PETRO AP S.A.,0
2014,4,2014-04,PETROBRAS ARGENTINA S.A.,3393.91
2014,4,2014-04,PETROFARO S.A.,2.11766666666667
2014,4,2014-04,PETROLEOS SUDAMERICANOS S.A.,234.3
2014,4,2014-04,PETROLERA CERRO NEGRO S.A.,61.7539
2014,4,2014-04,PETROLERA DEL COMAHUE S.A.,9.30433333333333
2014,4,2014-04,PETROLERA EL TREBOL S.A.,312.648833333333
2014,4,2014-04,PETROLERA ENTRE LOMAS S.A.,1786.33666666667
2014,4,2014-04,PETROLERA LF COMPANY S.R.L.,438.623333333333
2014,4,2014-04,PETROLERA PAMPA S.A. ,0
2014,4,2014-04,PETROLERA PATAGONIA S.R.L.,21.3053333333333
2014,4,2014-04,PETROLERA PIEDRA DEL AGUILA S.A.,0
2014,4,2014-04,PETROLERA SAN JOSE S.R.L.,53.4686666666667
2014,4,2014-04,PETROMINERA CHUBUT S.E.,0
2014,4,2014-04,PETROQUIMICA COMODORO RIVADAVIA S.A.,967.898666666667
2014,4,2014-04,PLUSPETROL ENERGY S.A.,184.910333333333
2014,4,2014-04,PLUSPETROL S.A.,5849.371562831
2014,4,2014-04,QUINTANA E&P ARGENTINA S.R.L.,17.5266666666667
2014,4,2014-04,ROCH S.A.,468.947499533333
2014,4,2014-04,SAN JORGE PETROLEUM S.A.,85.1320333333333
