anio,mes,indice_tiempo,cuenca,produccion_petroleo_promedio_dia_m3
2023,7,2023-07,MALVINAS OESTE,0
2023,7,2023-07,NEUQUINA,61422.8576867419
2023,7,2023-07,ÑIRIHUAU,0
2023,7,2023-07,NORESTE,0
2023,7,2023-07,NOROESTE,734.132222580645
2023,8,2023-08,ARGENTINA NORTE,0
2023,8,2023-08,AUSTRAL,1726.28368728387
2023,8,2023-08,CAÑADON ASFALTO,0
2023,8,2023-08,CUYANA,2745.51329032258
2023,8,2023-08,GOLFO SAN JORGE,31108.0035419355
2023,8,2023-08,MALVINAS OESTE,0
2023,8,2023-08,NEUQUINA,62599.7712640968
2023,8,2023-08,ÑIRIHUAU,0
2023,8,2023-08,NORESTE,0
2023,8,2023-08,NOROESTE,720.935451612903
2023,9,2023-09,ARGENTINA NORTE,0
2023,9,2023-09,AUSTRAL,1756.80950164
2023,9,2023-09,CAÑADON ASFALTO,0
2023,9,2023-09,CUYANA,2666.53376666667
2023,9,2023-09,GOLFO SAN JORGE,32027.5016766667
2023,9,2023-09,MALVINAS OESTE,0
2023,9,2023-09,NEUQUINA,64085.7891487667
2023,9,2023-09,ÑIRIHUAU,0
2023,9,2023-09,NORESTE,0
2023,9,2023-09,NOROESTE,713.777731479193
2023,10,2023-10,ARGENTINA NORTE,0
2023,10,2023-10,AUSTRAL,1758.00264002645
2023,10,2023-10,CAÑADON ASFALTO,0
2023,10,2023-10,CUYANA,2640.72393548387
2023,10,2023-10,GOLFO SAN JORGE,32080.6070580645
2023,10,2023-10,MALVINAS OESTE,0
2023,10,2023-10,NEUQUINA,66780.2738823226
2023,10,2023-10,ÑIRIHUAU,0
2023,10,2023-10,NORESTE,0
2023,10,2023-10,NOROESTE,647.755655915374
2023,11,2023-11,ARGENTINA NORTE,0
2023,11,2023-11,AUSTRAL,1662.26587064133
2023,11,2023-11,CAÑADON ASFALTO,0
2023,11,2023-11,CUYANA,2566.38593333333
2023,11,2023-11,GOLFO SAN JORGE,31989.7405
2023,11,2023-11,MALVINAS OESTE,0
2023,11,2023-11,NEUQUINA,69060.4860362667
2023,11,2023-11,ÑIRIHUAU,0
2023,11,2023-11,NORESTE,0
2023,11,2023-11,NOROESTE,686.287562742883
2023,12,2023-12,ARGENTINA NORTE,0
2023,12,2023-12,AUSTRAL,1637.56679166129
2023,12,2023-12,CAÑADON ASFALTO,0
2023,12,2023-12,CUYANA,2611.8404516129
2023,12,2023-12,GOLFO SAN JORGE,31782.7072516129
2023,12,2023-12,MALVINAS OESTE,0
2023,12,2023-12,NEUQUINA,70971.6887533871
2023,12,2023-12,ÑIRIHUAU,0
2023,12,2023-12,NORESTE,0
2023,12,2023-12,NOROESTE,649.351043478874
2024,1,2024-01,ARGENTINA NORTE,0
2024,1,2024-01,AUSTRAL,1655.31284392065
2024,1,2024-01,CAÑADON ASFALTO,0
2024,1,2024-01,CUYANA,2612.5375483871
2024,1,2024-01,GOLFO SAN JORGE,31837.9183870968
2024,1,2024-01,MALVINAS OESTE,0
2024,1,2024-01,NEUQUINA,69747.6386693871
2024,1,2024-01,ÑIRIHUAU,0
2024,1,2024-01,NORESTE,0
2024,1,2024-01,NOROESTE,606.388732412642
2024,2,2024-02,ARGENTINA NORTE,0
2024,2,2024-02,AUSTRAL,1674.20051115724
2024,2,2024-02,CAÑADON ASFALTO,0
2024,2,2024-02,CUYANA,2544.64303793103
2024,2,2024-02,GOLFO SAN JORGE,31430.3785517241
2024,2,2024-02,MALVINAS OESTE,0
2024,2,2024-02,NEUQUINA,70438.468278
2024,2,2024-02,ÑIRIHUAU,0
2024,2,2024-02,NORESTE,0
2024,2,2024-02,NOROESTE,506.743366282759
2024,3,2024-03,ARGENTINA NORTE,0
2024,3,2024-03,AUSTRAL,1692.53360296806
2024,3,2024-03,CAÑADON ASFALTO,0
2024,3,2024-03,CUYANA,2586.91961290323
2024,3,2024-03,GOLFO SAN JORGE,31291.2276290323
2024,3,2024-03,MALVINAS OESTE,0
2024,3,2024-03,NEUQUINA,71621.0500470323
2024,3,2024-03,ÑIRIHUAU,0
2024,3,2024-03,NORESTE,0
2024,3,2024-03,NOROESTE,555.597023809139
2024,4,2024-04,ARGENTINA NORTE,0
2024,4,2024-04,AUSTRAL,1664.91284611533
2024,4,2024-04,CAÑADON ASFALTO,0
2024,4,2024-04,CUYANA,2649.67503333333
2024,4,2024-04,GOLFO SAN JORGE,31259.8129433333
2024,4,2024-04,MALVINAS OESTE,0
2024,4,2024-04,NEUQUINA,72025.9925039667
2024,4,2024-04,ÑIRIHUAU,0
2024,4,2024-04,NORESTE,0
2024,4,2024-04,NOROESTE,588.83574211972
2024,5,2024-05,ARGENTINA NORTE,0
2024,5,2024-05,AUSTRAL,1722.38551035677
2024,5,2024-05,CAÑADON ASFALTO,0
2024,5,2024-05,CUYANA,2574.15677419355
2024,5,2024-05,GOLFO SAN JORGE,31056.1619677419
2024,5,2024-05,MALVINAS OESTE,0
2024,5,2024-05,NEUQUINA,72754.9472798387
2024,5,2024-05,ÑIRIHUAU,0
2024,5,2024-05,NORESTE,0
2024,5,2024-05,NOROESTE,560.123067474193
2024,6,2024-06,ARGENTINA NORTE,0
2024,6,2024-06,AUSTRAL,1592.002119444
2024,6,2024-06,CAÑADON ASFALTO,0
2024,6,2024-06,CUYANA,2571.5849
2024,6,2024-06,GOLFO SAN JORGE,26488.95275
2024,6,2024-06,MALVINAS OESTE,0
2024,6,2024-06,NEUQUINA,73903.5678596333
2024,6,2024-06,ÑIRIHUAU,0
2024,6,2024-06,NORESTE,0
2024,6,2024-06,NOROESTE,525.83048674
2024,7,2024-07,ARGENTINA NORTE,0
2024,7,2024-07,AUSTRAL,1597.80500316032
2024,7,2024-07,CAÑADON ASFALTO,0
2024,7,2024-07,CUYANA,2563.88309677419
2024,7,2024-07,GOLFO SAN JORGE,26982.4532806452
2024,7,2024-07,MALVINAS OESTE,0
2024,7,2024-07,NEUQUINA,75836.7344402903
2024,7,2024-07,ÑIRIHUAU,0
2024,7,2024-07,NORESTE,0
2024,7,2024-07,NOROESTE,526.238413758064
2024,8,2024-08,ARGENTINA NORTE,0
2024,8,2024-08,AUSTRAL,1572.85846271839
2024,8,2024-08,CAÑADON ASFALTO,0
2024,8,2024-08,CUYANA,2503.70696774194
2024,8,2024-08,GOLFO SAN JORGE,29566.975983871
2024,8,2024-08,MALVINAS OESTE,0
2024,8,2024-08,NEUQUINA,78938.823702
2024,8,2024-08,ÑIRIHUAU,0
2024,8,2024-08,NORESTE,0
2024,8,2024-08,NOROESTE,512.612972343509
2024,9,2024-09,ARGENTINA NORTE,0
2024,9,2024-09,AUSTRAL,1651.53931702267
2024,9,2024-09,CAÑADON ASFALTO,0
2024,9,2024-09,CUYANA,2493.3423
2024,9,2024-09,GOLFO SAN JORGE,30396.11595
2024,9,2024-09,MALVINAS OESTE,0
2024,9,2024-09,NEUQUINA,81520.3399340667
2024,9,2024-09,ÑIRIHUAU,0
2024,9,2024-09,NORESTE,0
2024,9,2024-09,NOROESTE,509.007970090553
2024,10,2024-10,ARGENTINA NORTE,0
2024,10,2024-10,AUSTRAL,1738.98832005742
2024,10,2024-10,CAÑADON ASFALTO,0
2024,10,2024-10,CUYANA,2460.09003225806
2024,10,2024-10,GOLFO SAN JORGE,30656.8687258065
2024,10,2024-10,NEUQUINA,81572.5354866452
2024,10,2024-10,ÑIRIHUAU,0
2024,10,2024-10,NORESTE,0
2024,10,2024-10,NOROESTE,493.485819992471
2024,11,2024-11,ARGENTINA NORTE,0
2024,11,2024-11,AUSTRAL,1537.10561808933
2024,11,2024-11,CAÑADON ASFALTO,0
2024,11,2024-11,CUYANA,2448.09103333333
2024,11,2024-11,GOLFO SAN JORGE,31028.4586133333
2024,11,2024-11,NEUQUINA,83935.2406147333
2024,11,2024-11,ÑIRIHUAU,0
2024,11,2024-11,NORESTE,0
2024,11,2024-11,NOROESTE,510.182711851977
2024,12,2024-12,ARGENTINA NORTE,0
2024,12,2024-12,AUSTRAL,1542.04067576065
2024,12,2024-12,CAÑADON ASFALTO,0
2024,12,2024-12,CUYANA,2455.48841935484
2024,12,2024-12,GOLFO SAN JORGE,30785.583016129
2024,12,2024-12,NEUQUINA,85220.832558
2024,12,2024-12,ÑIRIHUAU,0
2024,12,2024-12,NORESTE,0
2024,12,2024-12,NOROESTE,504.019762527419
2025,1,2025-01,ARGENTINA NORTE,0
2025,1,2025-01,AUSTRAL,1644.51303121742
2025,1,2025-01,CAÑADON ASFALTO,0
2025,1,2025-01,CUYANA,2417.97358064516
2025,1,2025-01,GOLFO SAN JORGE,30217.5925903226
2025,1,2025-01,NEUQUINA,84092.2223078387
2025,1,2025-01,ÑIRIHUAU,0
2025,1,2025-01,NORESTE,92.241935483871
2025,1,2025-01,NOROESTE,396.364441876344
2025,2,2025-02,ARGENTINA NORTE,0
2025,2,2025-02,AUSTRAL,1741.94403799357
2025,2,2025-02,CAÑADON ASFALTO,0
2025,2,2025-02,CUYANA,2413.73446428571
2025,2,2025-02,GOLFO SAN JORGE,29916.7898571429
2025,2,2025-02,NEUQUINA,84029.6889166428
2025,2,2025-02,ÑIRIHUAU,0
2025,2,2025-02,NORESTE,90.0792857142857
2025,2,2025-02,NOROESTE,388.210250617857
2025,3,2025-03,ARGENTINA NORTE,0
2025,3,2025-03,AUSTRAL,1705.27183610968
2025,3,2025-03,CAÑADON ASFALTO,0
2025,3,2025-03,CUYANA,2391.08677419355
2025,3,2025-03,GOLFO SAN JORGE,30007.2620967742
2025,3,2025-03,NEUQUINA,84426.8942954839
2025,3,2025-03,ÑIRIHUAU,0
2025,3,2025-03,NORESTE,91.8029038612903
2025,3,2025-03,NOROESTE,385.880185440323
2025,4,2025-04,ARGENTINA NORTE,0
2025,4,2025-04,AUSTRAL,1630.140932701
2025,4,2025-04,CAÑADON ASFALTO,0
2025,4,2025-04,CUYANA,2371.9857
2025,4,2025-04,GOLFO SAN JORGE,29736.8145333333
2025,4,2025-04,NEUQUINA,83765.8823611
2025,4,2025-04,ÑIRIHUAU,0
2025,4,2025-04,NORESTE,0
2025,4,2025-04,NOROESTE,482.29834657
2025,5,2025-05,ARGENTINA NORTE,0
2025,5,2025-05,AUSTRAL,1684.92109777032
2025,5,2025-05,CAÑADON ASFALTO,0
2025,5,2025-05,CUYANA,2373.64693548387
2025,5,2025-05,GOLFO SAN JORGE,29591.872483871
2025,5,2025-05,NEUQUINA,84792.6082840968
2025,5,2025-05,ÑIRIHUAU,0
2025,5,2025-05,NORESTE,0
2025,5,2025-05,NOROESTE,452.1066256
2025,6,2025-06,ARGENTINA NORTE,0
2025,6,2025-06,AUSTRAL,1739.94400013333
2025,6,2025-06,CAÑADON ASFALTO,0
2025,6,2025-06,CUYANA,2341.34426666667
2025,6,2025-06,GOLFO SAN JORGE,29321.02284
2025,6,2025-06,NEUQUINA,89449.0800990333
2025,6,2025-06,ÑIRIHUAU,0
2025,6,2025-06,NORESTE,0
2025,6,2025-06,NOROESTE,382.224285252778
2025,7,2025-07,ARGENTINA NORTE,0
2025,7,2025-07,AUSTRAL,1768.4680623871
2025,7,2025-07,CAÑADON ASFALTO,0
2025,7,2025-07,CUYANA,2296.86567741935
2025,7,2025-07,GOLFO SAN JORGE,29067.0982580645
2025,7,2025-07,NEUQUINA,94532.1731736533
2025,7,2025-07,ÑIRIHUAU,0
2025,7,2025-07,NORESTE,0
2025,7,2025-07,NOROESTE,376.394876156452
2025,8,2025-08,ARGENTINA NORTE,0
2025,8,2025-08,AUSTRAL,1745.58045285484
2025,8,2025-08,CAÑADON ASFALTO,0
2025,8,2025-08,CUYANA,2256.1954516129
2025,8,2025-08,GOLFO SAN JORGE,28839.9961032258
2025,8,2025-08,NEUQUINA,96750.6438249355
2025,8,2025-08,ÑIRIHUAU,0
2025,8,2025-08,NORESTE,0
2025,8,2025-08,NOROESTE,343.940160180645
2025,9,2025-09,ARGENTINA NORTE,0
2025,9,2025-09,AUSTRAL,1653.35566538333
2025,9,2025-09,CAÑADON ASFALTO,0
2025,9,2025-09,CUYANA,2243.98333333333
2025,9,2025-09,GOLFO SAN JORGE,28557.1899333333
2025,9,2025-09,NEUQUINA,99785.7599752522
2025,9,2025-09,ÑIRIHUAU,0
2025,9,2025-09,NORESTE,0
2025,9,2025-09,NOROESTE,335.306168452778
2025,10,2025-10,ARGENTINA NORTE,0
2025,10,2025-10,AUSTRAL,1561.02261247742
2025,10,2025-10,CAÑADON ASFALTO,0
2025,10,2025-10,CUYANA,2208.77870967742
2025,10,2025-10,GOLFO SAN JORGE,28295.9301774194
2025,10,2025-10,NEUQUINA,102881.712131825
2025,10,2025-10,ÑIRIHUAU,0
2025,10,2025-10,NORESTE,0
2025,10,2025-10,NOROESTE,327.599516129032
2025,11,2025-11,ARGENTINA NORTE,0
2025,11,2025-11,AUSTRAL,1524.3518
2025,11,2025-11,CAÑADON ASFALTO,0
2025,11,2025-11,CUYANA,2201.77936666667
2025,11,2025-11,GOLFO SAN JORGE,26805.9864533333
2025,11,2025-11,NEUQUINA,103372.884323162
2025,11,2025-11,ÑIRIHUAU,0
2025,11,2025-11,NOROESTE,320.136333333333
