anio,mes,indice_tiempo,cuenca,produccion_gas_promedio_dia_mm3
2023,8,2023-08,AUSTRAL,25932.7393671935
2023,8,2023-08,CAÑADON ASFALTO,0
2023,8,2023-08,CUYANA,158.646225806452
2023,8,2023-08,GOLFO SAN JORGE,11360.0143483871
2023,8,2023-08,MALVINAS OESTE,0
2023,8,2023-08,NEUQUINA,103429.788690968
2023,8,2023-08,ÑIRIHUAU,0
2023,8,2023-08,NORESTE,0
2023,8,2023-08,NOROESTE,3538.9474516129
2023,9,2023-09,ARGENTINA NORTE,0
2023,9,2023-09,AUSTRAL,25691.9596527
2023,9,2023-09,CAÑADON ASFALTO,0
2023,9,2023-09,CUYANA,163.1218
2023,9,2023-09,GOLFO SAN JORGE,11465.90485
2023,9,2023-09,MALVINAS OESTE,0
2023,9,2023-09,NEUQUINA,102401.733663333
2023,9,2023-09,ÑIRIHUAU,0
2023,9,2023-09,NORESTE,0
2023,9,2023-09,NOROESTE,3508.05716666667
2023,10,2023-10,ARGENTINA NORTE,0
2023,10,2023-10,AUSTRAL,25224.2514538064
2023,10,2023-10,CAÑADON ASFALTO,0
2023,10,2023-10,CUYANA,150.776580645161
2023,10,2023-10,GOLFO SAN JORGE,11543.5438548387
2023,10,2023-10,MALVINAS OESTE,0
2023,10,2023-10,NEUQUINA,85567.7530548387
2023,10,2023-10,ÑIRIHUAU,0
2023,10,2023-10,NORESTE,0
2023,10,2023-10,NOROESTE,3494.08258064516
2023,11,2023-11,ARGENTINA NORTE,0
2023,11,2023-11,AUSTRAL,23824.3430866
2023,11,2023-11,CAÑADON ASFALTO,0
2023,11,2023-11,CUYANA,140.7425
2023,11,2023-11,GOLFO SAN JORGE,11235.1684666667
2023,11,2023-11,MALVINAS OESTE,0
2023,11,2023-11,NEUQUINA,87662.9656066667
2023,11,2023-11,ÑIRIHUAU,0
2023,11,2023-11,NORESTE,0
2023,11,2023-11,NOROESTE,3467.47093333333
2023,12,2023-12,ARGENTINA NORTE,0
2023,12,2023-12,AUSTRAL,21466.3173777742
2023,12,2023-12,CAÑADON ASFALTO,0
2023,12,2023-12,CUYANA,145.794322580645
2023,12,2023-12,GOLFO SAN JORGE,11194.168216129
2023,12,2023-12,MALVINAS OESTE,0
2023,12,2023-12,NEUQUINA,77903.4912741935
2023,12,2023-12,ÑIRIHUAU,0
2023,12,2023-12,NORESTE,0
2023,12,2023-12,NOROESTE,3451.86503225806
2024,1,2024-01,ARGENTINA NORTE,0
2024,1,2024-01,AUSTRAL,22019.8555990323
2024,1,2024-01,CAÑADON ASFALTO,0
2024,1,2024-01,CUYANA,147.001064516129
2024,1,2024-01,GOLFO SAN JORGE,11047.6811290323
2024,1,2024-01,MALVINAS OESTE,0
2024,1,2024-01,NEUQUINA,87163.7788129032
2024,1,2024-01,ÑIRIHUAU,0
2024,1,2024-01,NORESTE,0
2024,1,2024-01,NOROESTE,3425.56132258065
2024,2,2024-02,ARGENTINA NORTE,0
2024,2,2024-02,AUSTRAL,24690.1643773448
2024,2,2024-02,CAÑADON ASFALTO,0
2024,2,2024-02,CUYANA,139.528413793103
2024,2,2024-02,GOLFO SAN JORGE,11105.6574482759
2024,2,2024-02,MALVINAS OESTE,0
2024,2,2024-02,NEUQUINA,94709.665237931
2024,2,2024-02,ÑIRIHUAU,0
2024,2,2024-02,NORESTE,0
2024,2,2024-02,NOROESTE,3411.70593103448
2024,3,2024-03,ARGENTINA NORTE,0
2024,3,2024-03,AUSTRAL,24619.5528872903
2024,3,2024-03,CAÑADON ASFALTO,0
2024,3,2024-03,CUYANA,137.805
2024,3,2024-03,GOLFO SAN JORGE,10814.1621290323
2024,3,2024-03,MALVINAS OESTE,0
2024,3,2024-03,NEUQUINA,95689.8001612903
2024,3,2024-03,ÑIRIHUAU,0
2024,3,2024-03,NORESTE,0
2024,3,2024-03,NOROESTE,3396.88980645161
2024,4,2024-04,ARGENTINA NORTE,0
2024,4,2024-04,AUSTRAL,24154.4419637333
2024,4,2024-04,CAÑADON ASFALTO,0
2024,4,2024-04,CUYANA,146.846533333333
2024,4,2024-04,GOLFO SAN JORGE,10642.24471
2024,4,2024-04,MALVINAS OESTE,0
2024,4,2024-04,NEUQUINA,97831.8011866667
2024,4,2024-04,ÑIRIHUAU,0
2024,4,2024-04,NORESTE,0
2024,4,2024-04,NOROESTE,3382.14266666667
2024,5,2024-05,ARGENTINA NORTE,0
2024,5,2024-05,AUSTRAL,24903.9969389355
2024,5,2024-05,CAÑADON ASFALTO,0
2024,5,2024-05,CUYANA,139.783032258065
2024,5,2024-05,GOLFO SAN JORGE,10761.1416451613
2024,5,2024-05,MALVINAS OESTE,0
2024,5,2024-05,NEUQUINA,110957.94356129
2024,5,2024-05,ÑIRIHUAU,0
2024,5,2024-05,NORESTE,0
2024,5,2024-05,NOROESTE,3378.03393548387
2024,6,2024-06,ARGENTINA NORTE,0
2024,6,2024-06,AUSTRAL,24016.0193925667
2024,6,2024-06,CAÑADON ASFALTO,0
2024,6,2024-06,CUYANA,144.564666666667
2024,6,2024-06,GOLFO SAN JORGE,10513.2851133333
2024,6,2024-06,MALVINAS OESTE,0
2024,6,2024-06,NEUQUINA,109537.203206667
2024,6,2024-06,ÑIRIHUAU,0
2024,6,2024-06,NORESTE,0
2024,6,2024-06,NOROESTE,3346.20626666667
2024,7,2024-07,ARGENTINA NORTE,0
2024,7,2024-07,AUSTRAL,24030.4171563871
2024,7,2024-07,CAÑADON ASFALTO,0
2024,7,2024-07,CUYANA,115.515967741935
2024,7,2024-07,GOLFO SAN JORGE,10085.3038290323
2024,7,2024-07,MALVINAS OESTE,0
2024,7,2024-07,NEUQUINA,114334.402845161
2024,7,2024-07,ÑIRIHUAU,0
2024,7,2024-07,NORESTE,0
2024,7,2024-07,NOROESTE,3339.24025806452
2024,8,2024-08,ARGENTINA NORTE,0
2024,8,2024-08,AUSTRAL,23989.0127318387
2024,8,2024-08,CAÑADON ASFALTO,0
2024,8,2024-08,CUYANA,115.869709677419
2024,8,2024-08,GOLFO SAN JORGE,10689.9653322581
2024,8,2024-08,MALVINAS OESTE,0
2024,8,2024-08,NEUQUINA,114869.093806452
2024,8,2024-08,ÑIRIHUAU,0
2024,8,2024-08,NORESTE,0
2024,8,2024-08,NOROESTE,3368.52061290323
2024,9,2024-09,ARGENTINA NORTE,0
2024,9,2024-09,AUSTRAL,24199.8124066
2024,9,2024-09,CAÑADON ASFALTO,0
2024,9,2024-09,CUYANA,116.263433333333
2024,9,2024-09,GOLFO SAN JORGE,10718.7081
2024,9,2024-09,MALVINAS OESTE,0
2024,9,2024-09,NEUQUINA,108820.130503333
2024,9,2024-09,ÑIRIHUAU,0
2024,9,2024-09,NORESTE,0
2024,9,2024-09,NOROESTE,3363.77056666667
2024,10,2024-10,ARGENTINA NORTE,0
2024,10,2024-10,AUSTRAL,25949.1027400645
2024,10,2024-10,CAÑADON ASFALTO,0
2024,10,2024-10,CUYANA,115.420806451613
2024,10,2024-10,GOLFO SAN JORGE,10667.1469096774
2024,10,2024-10,NEUQUINA,93025.0266979977
2024,10,2024-10,ÑIRIHUAU,0
2024,10,2024-10,NORESTE,0
2024,10,2024-10,NOROESTE,3407.09019354839
2024,11,2024-11,ARGENTINA NORTE,0
2024,11,2024-11,AUSTRAL,24589.3514
2024,11,2024-11,CAÑADON ASFALTO,0
2024,11,2024-11,CUYANA,114.3705
2024,11,2024-11,GOLFO SAN JORGE,10359.2907686667
2024,11,2024-11,NEUQUINA,88739.02166
2024,11,2024-11,ÑIRIHUAU,0
2024,11,2024-11,NORESTE,0
2024,11,2024-11,NOROESTE,3375.36516666667
2024,12,2024-12,ARGENTINA NORTE,0
2024,12,2024-12,AUSTRAL,23333.7927419355
2024,12,2024-12,CAÑADON ASFALTO,0
2024,12,2024-12,CUYANA,116.750935483871
2024,12,2024-12,GOLFO SAN JORGE,10490.3168835484
2024,12,2024-12,NEUQUINA,87186.3778741936
2024,12,2024-12,ÑIRIHUAU,0
2024,12,2024-12,NORESTE,0
2024,12,2024-12,NOROESTE,3356.58751612903
2025,1,2025-01,ARGENTINA NORTE,0
2025,1,2025-01,AUSTRAL,27695.5850322581
2025,1,2025-01,CAÑADON ASFALTO,0
2025,1,2025-01,CUYANA,114.964258064516
2025,1,2025-01,GOLFO SAN JORGE,10236.8132774194
2025,1,2025-01,NEUQUINA,97191.3812258065
2025,1,2025-01,ÑIRIHUAU,0
2025,1,2025-01,NORESTE,12.7774193548387
2025,1,2025-01,NOROESTE,3271.95
2025,2,2025-02,ARGENTINA NORTE,0
2025,2,2025-02,AUSTRAL,28970.23775
2025,2,2025-02,CAÑADON ASFALTO,0
2025,2,2025-02,CUYANA,116.284071428571
2025,2,2025-02,GOLFO SAN JORGE,10084.5067321429
2025,2,2025-02,NEUQUINA,102343.460378571
2025,2,2025-02,ÑIRIHUAU,0
2025,2,2025-02,NORESTE,12.5714285714286
2025,2,2025-02,NOROESTE,3275.89221428571
2025,3,2025-03,ARGENTINA NORTE,0
2025,3,2025-03,AUSTRAL,27143.724483871
2025,3,2025-03,CAÑADON ASFALTO,0
2025,3,2025-03,CUYANA,112.369322580645
2025,3,2025-03,GOLFO SAN JORGE,9870.25938709678
2025,3,2025-03,NEUQUINA,93384.3095806452
2025,3,2025-03,ÑIRIHUAU,0
2025,3,2025-03,NORESTE,13.0032258064516
2025,3,2025-03,NOROESTE,3280.78129032258
2025,4,2025-04,ARGENTINA NORTE,0
2025,4,2025-04,AUSTRAL,27272.6268
2025,4,2025-04,CAÑADON ASFALTO,0
2025,4,2025-04,CUYANA,109.764933333333
2025,4,2025-04,GOLFO SAN JORGE,10172.8776333333
2025,4,2025-04,NEUQUINA,95853.3922433333
2025,4,2025-04,ÑIRIHUAU,0
2025,4,2025-04,NORESTE,0
2025,4,2025-04,NOROESTE,3312.20496666667
2025,5,2025-05,ARGENTINA NORTE,0
2025,5,2025-05,AUSTRAL,27461.9841612903
2025,5,2025-05,CAÑADON ASFALTO,0
2025,5,2025-05,CUYANA,123.380838709677
2025,5,2025-05,GOLFO SAN JORGE,9980.87132258065
2025,5,2025-05,NEUQUINA,106910.028951613
2025,5,2025-05,ÑIRIHUAU,0
2025,5,2025-05,NORESTE,0
2025,5,2025-05,NOROESTE,3204.17616129032
2025,6,2025-06,ARGENTINA NORTE,0
2025,6,2025-06,AUSTRAL,28943.5823666667
2025,6,2025-06,CAÑADON ASFALTO,0
2025,6,2025-06,CUYANA,96.8616
2025,6,2025-06,GOLFO SAN JORGE,9860.76976666667
2025,6,2025-06,NEUQUINA,117322.796326667
2025,6,2025-06,ÑIRIHUAU,0
2025,6,2025-06,NORESTE,0
2025,6,2025-06,NOROESTE,3127.13286666667
2025,7,2025-07,ARGENTINA NORTE,0
2025,7,2025-07,AUSTRAL,28777.5388064516
2025,7,2025-07,CAÑADON ASFALTO,0
2025,7,2025-07,CUYANA,95.8956451612903
2025,7,2025-07,GOLFO SAN JORGE,9886.31019354839
2025,7,2025-07,NEUQUINA,118926.864527419
2025,7,2025-07,ÑIRIHUAU,0
2025,7,2025-07,NORESTE,0
2025,7,2025-07,NOROESTE,3074.98641935484
2025,8,2025-08,ARGENTINA NORTE,0
2025,8,2025-08,AUSTRAL,27856.3928387097
2025,8,2025-08,CAÑADON ASFALTO,0
2025,8,2025-08,CUYANA,98.8144516129032
2025,8,2025-08,GOLFO SAN JORGE,9590.5270516129
2025,8,2025-08,NEUQUINA,117544.171451613
2025,8,2025-08,ÑIRIHUAU,0
2025,8,2025-08,NORESTE,0
2025,8,2025-08,NOROESTE,3008.94874193548
2025,9,2025-09,ARGENTINA NORTE,0
2025,9,2025-09,AUSTRAL,26202.3119
2025,9,2025-09,CAÑADON ASFALTO,0
2025,9,2025-09,CUYANA,98.6362333333333
2025,9,2025-09,GOLFO SAN JORGE,9402.6903
2025,9,2025-09,NEUQUINA,99999.4651333333
2025,9,2025-09,ÑIRIHUAU,0
2025,9,2025-09,NORESTE,0
2025,9,2025-09,NOROESTE,2942.80476666667
2025,10,2025-10,ARGENTINA NORTE,0
2025,10,2025-10,AUSTRAL,24846.5869032258
2025,10,2025-10,CAÑADON ASFALTO,0
2025,10,2025-10,CUYANA,98.9185161290323
2025,10,2025-10,GOLFO SAN JORGE,9335.42963870968
2025,10,2025-10,NEUQUINA,86830.2915483871
2025,10,2025-10,ÑIRIHUAU,0
2025,10,2025-10,NORESTE,0
2025,10,2025-10,NOROESTE,2864.07529032258
2025,11,2025-11,ARGENTINA NORTE,0
2025,11,2025-11,AUSTRAL,24982.4033666667
2025,11,2025-11,CAÑADON ASFALTO,0
2025,11,2025-11,CUYANA,97.8054666666667
2025,11,2025-11,GOLFO SAN JORGE,9041.01873333333
2025,11,2025-11,NEUQUINA,85311.8076666667
2025,11,2025-11,ÑIRIHUAU,0
2025,11,2025-11,NORESTE,0
2025,11,2025-11,NOROESTE,2783.9751
2025,12,2025-12,ARGENTINA NORTE,0
2025,12,2025-12,AUSTRAL,25100.9595806452
2025,12,2025-12,CAÑADON ASFALTO,0
2025,12,2025-12,CUYANA,97.5076774193548
2025,12,2025-12,GOLFO SAN JORGE,8949.4377
2025,12,2025-12,NEUQUINA,94856.675516129
2025,12,2025-12,ÑIRIHUAU,0
2025,12,2025-12,NORESTE,0
2025,12,2025-12,NOROESTE,2740.7425483871
2026,1,2026-01,ARGENTINA NORTE,0
2026,1,2026-01,AUSTRAL,24811.1676774194
2026,1,2026-01,CAÑADON ASFALTO,0
2026,1,2026-01,CUYANA,93.6926451612903
2026,1,2026-01,GOLFO SAN JORGE,8787.86634516129
2026,1,2026-01,NEUQUINA,95255.2239677419
2026,1,2026-01,ÑIRIHUAU,0
2026,1,2026-01,NORESTE,0
2026,1,2026-01,NOROESTE,2727.50477419355
2026,2,2026-02,ARGENTINA NORTE,0
2026,2,2026-02,AUSTRAL,26938.39
2026,2,2026-02,CAÑADON ASFALTO,0
2026,2,2026-02,CUYANA,88.587
2026,2,2026-02,GOLFO SAN JORGE,8745.01035714286
2026,2,2026-02,NEUQUINA,101638.302535714
2026,2,2026-02,ÑIRIHUAU,0
2026,2,2026-02,NORESTE,0
2026,2,2026-02,NOROESTE,2721.02157142857
2026,3,2026-03,ARGENTINA NORTE,0
2026,3,2026-03,AUSTRAL,25724.5079677419
2026,3,2026-03,CAÑADON ASFALTO,0
2026,3,2026-03,CUYANA,87.6075161290323
2026,3,2026-03,GOLFO SAN JORGE,8354.21377419355
2026,3,2026-03,NEUQUINA,104965.209903226
2026,3,2026-03,ÑIRIHUAU,0
2026,3,2026-03,NORESTE,0
2026,3,2026-03,NOROESTE,2701.86290322581
2026,4,2026-04,ARGENTINA NORTE,0
2026,4,2026-04,AUSTRAL,24575.0165
2026,4,2026-04,CAÑADON ASFALTO,0
2026,4,2026-04,CUYANA,92.6254
2026,4,2026-04,GOLFO SAN JORGE,8255.9472
2026,4,2026-04,NEUQUINA,105021.7729
2026,4,2026-04,ÑIRIHUAU,0
2026,4,2026-04,NORESTE,0
2026,4,2026-04,NOROESTE,2683.26323333333
2026,5,2026-05,ARGENTINA NORTE,0
2026,5,2026-05,AUSTRAL,26242.5987549355
2026,5,2026-05,CAÑADON ASFALTO,0
2026,5,2026-05,CUYANA,88.1460967741936
2026,5,2026-05,GOLFO SAN JORGE,8319.29490322581
2026,5,2026-05,NEUQUINA,119261.612064516
2026,5,2026-05,ÑIRIHUAU,0
2026,5,2026-05,NORESTE,0
2026,5,2026-05,NOROESTE,2672.5824516129
2026,6,2026-06,ARGENTINA NORTE,0
2026,6,2026-06,AUSTRAL,1469.65866666667
2026,6,2026-06,CAÑADON ASFALTO,0
2026,6,2026-06,CUYANA,6.31933333333333
2026,6,2026-06,GOLFO SAN JORGE,454.633766666667
2026,6,2026-06,NEUQUINA,53160.8074
2026,6,2026-06,NOROESTE,17.9095333333333
