anio,mes,indice_tiempo,provincia,produccion_gas_promedio_dia_mm3
2016,11,2016-11,Formosa,72.1607666666667
2016,11,2016-11,Jujuy,11.418
2016,11,2016-11,La Pampa,1045.88769999967
2016,11,2016-11,La Rioja,0
2016,11,2016-11,Mendoza,5952.88165433333
2016,11,2016-11,Neuquén,59158.8146333333
2016,11,2016-11,Rio Negro,4637.6414
2016,11,2016-11,Salta,6948.85366666667
2016,11,2016-11,San Juan,0
2016,11,2016-11,Santa Cruz,10263.9936766933
2016,11,2016-11,Tierra del Fuego,10507.1744333333
2016,12,2016-12,Chubut,9496.37851854
2016,12,2016-12,Estado Nacional,12205.5543548387
2016,12,2016-12,Formosa,75.0401290322581
2016,12,2016-12,Jujuy,11.2474193548387
2016,12,2016-12,La Pampa,1022.76522580645
2016,12,2016-12,La Rioja,0
2016,12,2016-12,Mendoza,5715.00311129065
2016,12,2016-12,Neuquén,59465.1000645161
2016,12,2016-12,Rio Negro,4742.23287096774
2016,12,2016-12,Salta,6834.86887096774
2016,12,2016-12,San Juan,0
2016,12,2016-12,Santa Cruz,9874.12769390323
2016,12,2016-12,Tierra del Fuego,11987.589
2017,1,2017-01,Chubut,9452.32692378655
2017,1,2017-01,Estado Nacional,12667.5719354839
2017,1,2017-01,Formosa,70.1145483870968
2017,1,2017-01,Jujuy,10.2712903225806
2017,1,2017-01,La Pampa,1035.42251612871
2017,1,2017-01,La Rioja,0
2017,1,2017-01,Mendoza,5808.61227806452
2017,1,2017-01,Neuquén,59964.9329677419
2017,1,2017-01,Rio Negro,4813.19677419355
2017,1,2017-01,Salta,6850.93880645161
2017,1,2017-01,San Juan,0
2017,1,2017-01,Santa Cruz,10303.3983311613
2017,1,2017-01,Tierra del Fuego,12119.7071290323
2017,2,2017-02,Chubut,9536.2177194215
2017,2,2017-02,Estado Nacional,9612.11210714286
2017,2,2017-02,Formosa,70.466
2017,2,2017-02,Jujuy,10.4642857142857
2017,2,2017-02,La Pampa,1026.74067857143
2017,2,2017-02,La Rioja,0
2017,2,2017-02,Mendoza,5727.36255571429
2017,2,2017-02,Neuquén,60152.1585
2017,2,2017-02,Rio Negro,4619.91935714286
2017,2,2017-02,Salta,6837.98203571429
2017,2,2017-02,San Juan,0
2017,2,2017-02,Santa Cruz,10132.8039565
2017,2,2017-02,Tierra del Fuego,9198.15235714286
2017,3,2017-03,Chubut,9528.03694540452
2017,3,2017-03,Estado Nacional,12809.7372258065
2017,3,2017-03,Formosa,69.869064516129
2017,3,2017-03,Jujuy,9.73564516129032
2017,3,2017-03,La Pampa,1126.5277096771
2017,3,2017-03,La Rioja,0
2017,3,2017-03,Mendoza,5649.08683870968
2017,3,2017-03,Neuquén,59532.7731612903
2017,3,2017-03,Rio Negro,4605.29519354839
2017,3,2017-03,Salta,6737.73038709677
2017,3,2017-03,San Juan,0
2017,3,2017-03,Santa Cruz,9983.33372906452
2017,3,2017-03,Tierra del Fuego,12167.8009032258
2017,4,2017-04,Chubut,9075.10941237243
2017,4,2017-04,Estado Nacional,12725.9002666667
2017,4,2017-04,Formosa,69.546
2017,4,2017-04,Jujuy,9.455
2017,4,2017-04,La Pampa,1057.39053333333
2017,4,2017-04,La Rioja,0
2017,4,2017-04,Mendoza,5566.388175667
2017,4,2017-04,Neuquén,61240.2153333333
2017,4,2017-04,Rio Negro,4594.63536666667
2017,4,2017-04,Salta,6701.21766666667
2017,4,2017-04,San Juan,0
2017,4,2017-04,Santa Cruz,9920.30655593333
2017,4,2017-04,Tierra del Fuego,12326.4699333333
2017,5,2017-05,Chubut,9455.63882039865
2017,5,2017-05,Estado Nacional,11902.8737741935
2017,5,2017-05,Formosa,64.793935483871
2017,5,2017-05,Jujuy,11.3287096774194
2017,5,2017-05,La Pampa,1131.95274193581
2017,5,2017-05,La Rioja,0
2017,5,2017-05,Mendoza,5349.61739685774
2017,5,2017-05,Neuquén,61154.1773870968
2017,5,2017-05,Rio Negro,4599.69787096774
2017,5,2017-05,Salta,6635.57138709677
2017,5,2017-05,San Juan,0
2017,5,2017-05,Santa Cruz,10088.4861477516
2017,5,2017-05,Tierra del Fuego,11715.6765483871
2017,6,2017-06,Chubut,9306.9253999804
2017,6,2017-06,Estado Nacional,12225.6868666667
2017,6,2017-06,Formosa,64.7123333333333
2017,6,2017-06,Jujuy,11.5896666666667
2017,6,2017-06,La Pampa,1074.130666667
2017,6,2017-06,La Rioja,0
2017,6,2017-06,Mendoza,5273.511060667
2017,6,2017-06,Neuquén,60753.5045333333
2017,6,2017-06,Rio Negro,4748.53726666667
2017,6,2017-06,Salta,6519.121
2017,6,2017-06,San Juan,0
2017,6,2017-06,Santa Cruz,9696.39449703333
2017,6,2017-06,Tierra del Fuego,12617.8666666667
2017,7,2017-07,Chubut,9316.25788964716
2017,7,2017-07,Estado Nacional,12826.2113225806
2017,7,2017-07,Formosa,63.769064516129
2017,7,2017-07,Jujuy,11.1674193548387
2017,7,2017-07,La Pampa,997.05183871
2017,7,2017-07,La Rioja,0
2017,7,2017-07,Mendoza,5115.21859096806
2017,7,2017-07,Neuquén,61269.1087096774
2017,7,2017-07,Rio Negro,4973.59348387097
2017,7,2017-07,Salta,6458.99390322581
2017,7,2017-07,San Juan,0
2017,7,2017-07,Santa Cruz,9655.03896258065
2017,7,2017-07,Tierra del Fuego,12707.0696774194
2017,8,2017-08,Chubut,9473.2946024409
2017,8,2017-08,Estado Nacional,12364.4782258065
2017,8,2017-08,Formosa,65.995935483871
2017,8,2017-08,Jujuy,10.4558064516129
2017,8,2017-08,La Pampa,980.016580645161
2017,8,2017-08,La Rioja,0
2017,8,2017-08,Mendoza,5148.74299677484
2017,8,2017-08,Neuquén,61598.8386774194
2017,8,2017-08,Rio Negro,5012.00470967742
2017,8,2017-08,Salta,6387.77898287097
2017,8,2017-08,San Juan,0
2017,8,2017-08,Santa Cruz,10027.4909520968
2017,8,2017-08,Tierra del Fuego,12753.3913548387
2017,9,2017-09,Chubut,9636.90840084663
2017,9,2017-09,Estado Nacional,12956.2897333333
2017,9,2017-09,Formosa,63.6815333333333
2017,9,2017-09,Jujuy,9.97166666666667
2017,9,2017-09,La Pampa,1034.268
2017,9,2017-09,La Rioja,0
2017,9,2017-09,Mendoza,5112.57337366667
2017,9,2017-09,Neuquén,61493.1932333333
2017,9,2017-09,Rio Negro,5014.45226666667
2017,9,2017-09,Salta,6305.6788
2017,9,2017-09,San Juan,0
2017,9,2017-09,Santa Cruz,9635.78457316667
2017,9,2017-09,Tierra del Fuego,12155.6276333333
2017,10,2017-10,Chubut,9522.08945781865
2017,10,2017-10,Estado Nacional,13377.1472903226
2017,10,2017-10,Formosa,64.4832258064516
2017,10,2017-10,Jujuy,9.78096774193548
2017,10,2017-10,La Pampa,1711.95348387097
2017,10,2017-10,La Rioja,0
2017,10,2017-10,Mendoza,5053.08124096774
2017,10,2017-10,Neuquén,60921.6139032258
2017,10,2017-10,Rio Negro,5164.23364516129
2017,10,2017-10,Salta,6257.78509677419
2017,10,2017-10,San Juan,0
2017,10,2017-10,Santa Cruz,10447.3321020645
2017,10,2017-10,Tierra del Fuego,12292.2759677419
2017,11,2017-11,Chubut,9208.48934240757
2017,11,2017-11,Estado Nacional,12003.4660666667
2017,11,2017-11,Formosa,68.1368333333333
2017,11,2017-11,Jujuy,9.15833333333333
2017,11,2017-11,La Pampa,1620.85226666667
2017,11,2017-11,La Rioja,0
2017,11,2017-11,Mendoza,4784.41875833333
2017,11,2017-11,Neuquén,58010.3261333333
2017,11,2017-11,Rio Negro,5210.77416666667
2017,11,2017-11,Salta,6181.09706666667
2017,11,2017-11,San Juan,0
2017,11,2017-11,Santa Cruz,10680.7358471333
2017,11,2017-11,Tierra del Fuego,11417.3440333333
2017,12,2017-12,Chubut,9440.85764281384
2017,12,2017-12,Estado Nacional,12952.5887741935
2017,12,2017-12,Formosa,66.9857741935484
2017,12,2017-12,Jujuy,8.64806451612903
2017,12,2017-12,La Pampa,1570.38290322548
2017,12,2017-12,La Rioja,0
2017,12,2017-12,Mendoza,4828.4593870971
2017,12,2017-12,Neuquén,59683.3830967742
2017,12,2017-12,Rio Negro,5247.98538709677
2017,12,2017-12,Salta,6156.57383870968
2017,12,2017-12,San Juan,0
2017,12,2017-12,Santa Cruz,10950.4461512258
2017,12,2017-12,Tierra del Fuego,12124.9366451613
2018,1,2018-01,Chubut,9399.79312996616
2018,1,2018-01,Estado Nacional,13240.8167741935
2018,1,2018-01,Formosa,66.3266451612903
2018,1,2018-01,Jujuy,9.62290322580645
2018,1,2018-01,La Pampa,964.071032258065
2018,1,2018-01,La Rioja,0
2018,1,2018-01,Mendoza,4912.65489258032
2018,1,2018-01,Neuquén,61110.7745806452
2018,1,2018-01,Rio Negro,5347.10032258064
2018,1,2018-01,Salta,6088.0165483871
2018,1,2018-01,San Juan,0
2018,1,2018-01,Santa Cruz,10630.5505677419
2018,1,2018-01,Tierra del Fuego,12275.1077741935
2018,2,2018-02,Chubut,9084.13564285714
2018,2,2018-02,Estado Nacional,13504.1317857143
2018,2,2018-02,Formosa,65.7918928571429
2018,2,2018-02,Jujuy,10.6039285714286
2018,2,2018-02,La Pampa,966.899285714286
2018,2,2018-02,La Rioja,0
2018,2,2018-02,Mendoza,4948.38389464286
2018,2,2018-02,Neuquén,63824.7241392857
2018,2,2018-02,Rio Negro,5227.98346428571
2018,2,2018-02,Salta,5850.82089285714
2018,2,2018-02,San Juan,0
2018,2,2018-02,Santa Cruz,10038.024369
2018,2,2018-02,Tierra del Fuego,11317.3276071429
2018,3,2018-03,Chubut,9252.57335483871
2018,3,2018-03,Estado Nacional,14134.5870967742
2018,3,2018-03,Formosa,60.1914516129032
2018,3,2018-03,Jujuy,10.8245161290323
2018,3,2018-03,La Pampa,955.619483870968
2018,3,2018-03,La Rioja,0
2018,3,2018-03,Mendoza,4959.01236677419
2018,3,2018-03,Neuquén,64215.8095483871
2018,3,2018-03,Rio Negro,5455.39187096774
2018,3,2018-03,Salta,5711.99983870968
2018,3,2018-03,San Juan,0
2018,3,2018-03,Santa Cruz,10358.1060487742
2018,3,2018-03,Tierra del Fuego,10753.7760967742
2018,4,2018-04,Chubut,9238.5304
2018,4,2018-04,Estado Nacional,14064.4371
2018,4,2018-04,Formosa,62.7869333333333
2018,4,2018-04,Jujuy,10.9883333333333
2018,4,2018-04,La Pampa,897.709266666667
2018,4,2018-04,La Rioja,0
2018,4,2018-04,Mendoza,4810.899642667
2018,4,2018-04,Neuquén,66255.7596333333
2018,4,2018-04,Rio Negro,5951.04346666667
2018,4,2018-04,Salta,5541.12666666667
2018,4,2018-04,San Juan,0
2018,4,2018-04,Santa Cruz,10583.1968023
2018,4,2018-04,Tierra del Fuego,11832.3502333333
2018,5,2018-05,Chubut,8909.43967741936
2018,5,2018-05,Estado Nacional,14093.0610967742
2018,5,2018-05,Formosa,60.8075161290323
2018,5,2018-05,Jujuy,9.56870967741935
2018,5,2018-05,La Pampa,908.581451612903
2018,5,2018-05,La Rioja,0
2018,5,2018-05,Mendoza,4805.70440000032
2018,5,2018-05,Neuquén,64297.6310322581
2018,5,2018-05,Rio Negro,5953.82129032258
2018,5,2018-05,Salta,5790.33587096774
2018,5,2018-05,San Juan,0
2018,5,2018-05,Santa Cruz,10798.4667746129
2018,5,2018-05,Tierra del Fuego,11646.1041290323
2018,6,2018-06,Chubut,8993.12206666667
2018,6,2018-06,Estado Nacional,14218.2696666667
2018,6,2018-06,Formosa,57.4767666666667
2018,6,2018-06,Jujuy,10.5413333333333
2018,6,2018-06,La Pampa,903.868466666667
2018,6,2018-06,La Rioja,0
2018,6,2018-06,Mendoza,4776.24549766667
2018,6,2018-06,Neuquén,68594.3994
2018,6,2018-06,Rio Negro,5886.34036666667
2018,6,2018-06,Salta,5800.6015
2018,6,2018-06,San Juan,0
2018,6,2018-06,Santa Cruz,11072.2395247333
2018,6,2018-06,Tierra del Fuego,11916.2486666667
2018,7,2018-07,Chubut,9197.153
2018,7,2018-07,Estado Nacional,14069.0287096774
2018,7,2018-07,Formosa,58.2557096774194
2018,7,2018-07,Jujuy,9.59096774193548
2018,7,2018-07,La Pampa,876.065806451613
2018,7,2018-07,La Rioja,0
2018,7,2018-07,Mendoza,4786.51832451645
2018,7,2018-07,Neuquén,68121.7933225806
2018,7,2018-07,Rio Negro,5889.63335483871
2018,7,2018-07,Salta,5788.97293548387
2018,7,2018-07,San Juan,0
2018,7,2018-07,Santa Cruz,11332.9572439032
2018,7,2018-07,Tierra del Fuego,12010.6191935484
2018,8,2018-08,Chubut,9005.58890322581
2018,8,2018-08,Estado Nacional,13922.0490322581
2018,8,2018-08,Formosa,60.5414193548387
2018,8,2018-08,Jujuy,10.0845161290323
2018,8,2018-08,La Pampa,855.378387096774
2018,8,2018-08,La Rioja,0
2018,8,2018-08,Mendoza,4723.83616451581
2018,8,2018-08,Neuquén,69792.1215806452
2018,8,2018-08,Rio Negro,5814.15777419355
2018,8,2018-08,Salta,5803.03129032258
2018,8,2018-08,San Juan,0
2018,8,2018-08,Santa Cruz,11706.3340570323
2018,8,2018-08,Tierra del Fuego,12112.3960645161
2018,9,2018-09,Chubut,9157.48163333333
2018,9,2018-09,Estado Nacional,13695.665
2018,9,2018-09,Formosa,54.3092
2018,9,2018-09,Jujuy,9.26533333333333
2018,9,2018-09,La Pampa,875.066666666667
2018,9,2018-09,Mendoza,4596.54326666667
2018,9,2018-09,Neuquén,68218.7934333333
2018,9,2018-09,Rio Negro,5939.5493
2018,9,2018-09,Salta,5673.50143333333
2018,9,2018-09,San Juan,0
2018,9,2018-09,Santa Cruz,11890.1762055667
2018,9,2018-09,Tierra del Fuego,11689.8208
2018,10,2018-10,Chubut,8601.81304580645
2018,10,2018-10,Estado Nacional,13882.5822580645
2018,10,2018-10,Formosa,46.8212258064516
2018,10,2018-10,Jujuy,9.53322580645161
2018,10,2018-10,La Pampa,899.151161290323
2018,10,2018-10,Mendoza,4590.80409774194
2018,10,2018-10,Neuquén,69370.0130645161
2018,10,2018-10,Rio Negro,5648.9844516129
2018,10,2018-10,Salta,5610.06964516129
2018,10,2018-10,San Juan,0
2018,10,2018-10,Santa Cruz,12092.0402661935
2018,10,2018-10,Tierra del Fuego,11612.9908387097
2018,11,2018-11,Chubut,8927.589
2018,11,2018-11,Estado Nacional,8875.33533333333
2018,11,2018-11,Formosa,46.7429
2018,11,2018-11,Jujuy,9.745
2018,11,2018-11,La Pampa,966.924333333333
2018,11,2018-11,Mendoza,4526.70297300033
2018,11,2018-11,Neuquén,67756.6068333333
2018,11,2018-11,Rio Negro,5520.31116666667
2018,11,2018-11,Salta,5523.36046666667
2018,11,2018-11,San Juan,0
2018,11,2018-11,Santa Cruz,11903.5818001
2018,11,2018-11,Tierra del Fuego,9172.6067
2018,12,2018-12,Chubut,8845.09232258065
2018,12,2018-12,Estado Nacional,12303.7980645161
2018,12,2018-12,Formosa,59.8125806451613
2018,12,2018-12,Jujuy,8.84645161290323
2018,12,2018-12,La Pampa,816.014193548387
2018,12,2018-12,Mendoza,4192.38286258097
2018,12,2018-12,Neuquén,67804.9729354839
2018,12,2018-12,Rio Negro,5467.71803225806
2018,12,2018-12,Salta,5340.22241935484
2018,12,2018-12,San Juan,0
2018,12,2018-12,Santa Cruz,12467.7354946774
2018,12,2018-12,Tierra del Fuego,11415.5163548387
2019,1,2019-01,Chubut,8720.76773225806
2019,1,2019-01,Estado Nacional,12471.1883870968
2019,1,2019-01,Formosa,62.6238709677419
2019,1,2019-01,Jujuy,9.15548387096774
2019,1,2019-01,La Pampa,658.63
2019,1,2019-01,Mendoza,4085.03086677452
2019,1,2019-01,Neuquén,69000.2627419355
2019,1,2019-01,Rio Negro,5743.72093548387
2019,1,2019-01,Salta,5196.56319354839
2019,1,2019-01,San Juan,0
2019,1,2019-01,Santa Cruz,12016.3190469032
2019,1,2019-01,Tierra del Fuego,11074.2684516129
2019,2,2019-02,Chubut,8885.02410714286
2019,2,2019-02,Estado Nacional,13206.8414285714
2019,2,2019-02,Formosa,54.3660714285714
2019,2,2019-02,Jujuy,9.27107142857143
2019,2,2019-02,La Pampa,751.843214285714
2019,2,2019-02,Mendoza,4299.02539107214
2019,2,2019-02,Neuquén,73498.6529642857
2019,2,2019-02,Rio Negro,5869.39103571429
2019,2,2019-02,Salta,5091.31996428571
2019,2,2019-02,San Juan,0
2019,2,2019-02,Santa Cruz,11949.2259161786
2019,2,2019-02,Tierra del Fuego,11048.6151428571
2019,3,2019-03,Chubut,8978.3545483871
2019,3,2019-03,Estado Nacional,13445.404516129
2019,3,2019-03,Formosa,62.341935483871
2019,3,2019-03,Jujuy,9.08887096774193
2019,3,2019-03,La Pampa,771.303548387097
2019,3,2019-03,Mendoza,4053.89128032226
2019,3,2019-03,Neuquén,68231.5082258065
2019,3,2019-03,Rio Negro,5797.93909677419
2019,3,2019-03,Salta,5015.2504516129
2019,3,2019-03,San Juan,0
2019,3,2019-03,Santa Cruz,12495.0273216774
2019,3,2019-03,Tierra del Fuego,10627.1260967742
2019,4,2019-04,Chubut,8920.1144
2019,4,2019-04,Estado Nacional,14304.9473333333
2019,4,2019-04,Formosa,60.891
2019,4,2019-04,Jujuy,9.20266666666667
2019,4,2019-04,La Pampa,732.3841
2019,4,2019-04,Mendoza,3924.01821
2019,4,2019-04,Neuquén,70451.8150333333
2019,4,2019-04,Rio Negro,5836.95033333333
2019,4,2019-04,Salta,5071.1004
2019,4,2019-04,San Juan,0
2019,4,2019-04,Santa Cruz,12599.5339870333
2019,4,2019-04,Tierra del Fuego,9716.7933
2019,5,2019-05,Chubut,8815.40822580645
2019,5,2019-05,Estado Nacional,15321.2283870968
2019,5,2019-05,Formosa,49.2096774193548
2019,5,2019-05,Jujuy,8.75903225806452
2019,5,2019-05,La Pampa,904.484677419355
2019,5,2019-05,Mendoza,3738.62512133623
2019,5,2019-05,Neuquén,74057.0023548387
2019,5,2019-05,Rio Negro,6110.67538709677
2019,5,2019-05,Salta,5050.84593548387
2019,5,2019-05,Santa Cruz,12470.6596941977
2019,5,2019-05,Tierra del Fuego,10433.7201612903
2019,6,2019-06,Chubut,8954.237
2019,6,2019-06,Estado Nacional,15331.8146666667
2019,6,2019-06,Formosa,61.7605666666667
2019,6,2019-06,Jujuy,9.75616666666667
2019,6,2019-06,La Pampa,939.616033333333
2019,6,2019-06,Mendoza,3759.864987
2019,6,2019-06,Neuquén,76832.2482666667
2019,6,2019-06,Rio Negro,6101.69203333333
2019,6,2019-06,Salta,5028.38463333333
2019,6,2019-06,Santa Cruz,12341.0557571667
2019,6,2019-06,Tierra del Fuego,10635.2516666667
2019,7,2019-07,Chubut,8951.56551612903
2019,7,2019-07,Estado Nacional,16051.7119354839
2019,7,2019-07,Formosa,58.2216129032258
2019,7,2019-07,Jujuy,9.64258064516129
2019,7,2019-07,La Pampa,942.611290322581
2019,7,2019-07,Mendoza,3717.15847354871
2019,7,2019-07,Neuquén,80337.4734516129
2019,7,2019-07,Rio Negro,6287.5024516129
2019,7,2019-07,Salta,4925.035
2019,7,2019-07,Santa Cruz,12274.4963353226
2019,7,2019-07,Tierra del Fuego,10863.1080645161
2019,8,2019-08,Chubut,8836.85688699655
2019,8,2019-08,Estado Nacional,15924.8877419355
2019,8,2019-08,Formosa,54.5258064516129
2019,8,2019-08,Jujuy,9.85225806451613
2019,8,2019-08,La Pampa,985.858322580645
2019,8,2019-08,Mendoza,3794.95606516129
2019,8,2019-08,Neuquén,80426.5627476462
2019,8,2019-08,Rio Negro,6402.877
2019,8,2019-08,Salta,4891.40396774194
2019,8,2019-08,Santa Cruz,12878.5440361613
2019,8,2019-08,Tierra del Fuego,10216.4873870968
2019,9,2019-09,Chubut,8523.00666995713
2019,9,2019-09,Estado Nacional,14535.6783333333
2019,9,2019-09,Formosa,55.9423333333333
2019,9,2019-09,Jujuy,8.78166666666667
2019,9,2019-09,La Pampa,914.115333333333
2019,9,2019-09,Mendoza,3654.65873433341
2019,9,2019-09,Neuquén,75472.1434583207
2019,9,2019-09,Rio Negro,6286.10523333333
2019,9,2019-09,Salta,4871.29236666667
2019,9,2019-09,Santa Cruz,12948.3350591667
2019,9,2019-09,Tierra del Fuego,10673.1257
2019,10,2019-10,Chubut,8563.53443257168
2019,10,2019-10,Estado Nacional,15295.0393548387
2019,10,2019-10,Formosa,58.0770967741935
2019,10,2019-10,Jujuy,9.47354838709678
2019,10,2019-10,La Pampa,924.088709677419
2019,10,2019-10,Mendoza,3351.00885580613
2019,10,2019-10,Neuquén,78224.3375806452
2019,10,2019-10,Rio Negro,6117.27096774194
2019,10,2019-10,Salta,4920.30893548387
2019,10,2019-10,Santa Cruz,12807.9308977097
2019,10,2019-10,Tierra del Fuego,9629.78441935484
2019,11,2019-11,Chubut,8370.2060344033
2019,11,2019-11,Estado Nacional,14059.1816666667
2019,11,2019-11,Formosa,59.35
2019,11,2019-11,Jujuy,9.38333333333333
2019,11,2019-11,La Pampa,858.711333333333
2019,11,2019-11,Mendoza,3283.92290399967
2019,11,2019-11,Neuquén,68858.3604173333
2019,11,2019-11,Rio Negro,5766.4226
2019,11,2019-11,Salta,4875.77086666667
2019,11,2019-11,Santa Cruz,12389.4787864667
2019,11,2019-11,Tierra del Fuego,8453.75073333333
2019,12,2019-12,Chubut,8128.29660017239
2019,12,2019-12,Estado Nacional,12830.4851612903
2019,12,2019-12,Formosa,57.5467741935484
2019,12,2019-12,Jujuy,10.03
2019,12,2019-12,La Pampa,854.337903225806
2019,12,2019-12,Mendoza,3170.12142032226
2019,12,2019-12,Neuquén,69353.0860645161
2019,12,2019-12,Rio Negro,5903.41025806452
2019,12,2019-12,Salta,4847.35009677419
2019,12,2019-12,Santa Cruz,12269.2326037742
2019,12,2019-12,Tierra del Fuego,9441.7305483871
2020,1,2020-01,Chubut,8404.12089627622
2020,1,2020-01,Estado Nacional,13657.2819354839
2020,1,2020-01,Formosa,71.2961290322581
2020,1,2020-01,Jujuy,9.14564516129032
2020,1,2020-01,La Pampa,920.241935483871
2020,1,2020-01,Mendoza,2964.71372709645
2020,1,2020-01,Neuquén,72165.7688709677
2020,1,2020-01,Rio Negro,5756.87206451613
2020,1,2020-01,Salta,4827.41041935484
2020,1,2020-01,Santa Cruz,12226.5000652903
2020,1,2020-01,Tierra del Fuego,9228.99151612903
2020,2,2020-02,Chubut,8125.40900398786
2020,2,2020-02,Estado Nacional,12979.2520689655
2020,2,2020-02,Formosa,58.5968965517241
2020,2,2020-02,Jujuy,9.07862068965517
2020,2,2020-02,La Pampa,940.006034482759
2020,2,2020-02,Mendoza,2858.00613551759
2020,2,2020-02,Neuquén,70687.181137931
2020,2,2020-02,Rio Negro,5602.08631034483
2020,2,2020-02,Salta,4717.27689655172
2020,2,2020-02,Santa Cruz,12014.390796
2020,2,2020-02,Tierra del Fuego,9724.7555862069
2020,3,2020-03,Chubut,8716.26134395
2020,3,2020-03,Estado Nacional,13376.2429032258
2020,3,2020-03,Formosa,55.9683870967742
2020,3,2020-03,Jujuy,9.25225806451613
2020,3,2020-03,La Pampa,875.069677419355
2020,3,2020-03,Mendoza,2774.03523774161
2020,3,2020-03,Neuquén,69048.8009032258
2020,3,2020-03,Rio Negro,5545.95619354839
2020,3,2020-03,Salta,4735.00651612903
2020,3,2020-03,Santa Cruz,11590.4752069677
2020,3,2020-03,Tierra del Fuego,9894.17809677419
2020,4,2020-04,Chubut,8427.51266428203
2020,4,2020-04,Estado Nacional,11664.5673333333
2020,4,2020-04,Formosa,55.4
2020,4,2020-04,Jujuy,9.45433333333333
2020,4,2020-04,La Pampa,664.2654
2020,4,2020-04,Mendoza,2598.97239433333
2020,4,2020-04,Neuquén,62459.7187
2020,4,2020-04,Rio Negro,4902.12649666667
2020,4,2020-04,Salta,4661.06226666667
2020,4,2020-04,Santa Cruz,11459.1781021667
2020,4,2020-04,Tierra del Fuego,9837.9662
2020,5,2020-05,Chubut,8182.90460133913
2020,5,2020-05,Estado Nacional,14963.3912903226
2020,5,2020-05,Formosa,51.4751612903226
2020,5,2020-05,Jujuy,9.81741935483871
2020,5,2020-05,La Pampa,827.592806451613
2020,5,2020-05,Mendoza,2457.89225774226
2020,5,2020-05,Neuquén,67584.2393870968
2020,5,2020-05,Rio Negro,4704.69305483871
2020,5,2020-05,Salta,4601.38825806452
2020,5,2020-05,Santa Cruz,11130.5111347419
2020,5,2020-05,Tierra del Fuego,9957.23303225806
2020,6,2020-06,Chubut,8040.3737
2020,6,2020-06,Estado Nacional,15146.6883333333
2020,6,2020-06,Formosa,49.8663333333333
2020,6,2020-06,Jujuy,9.95166666666667
2020,6,2020-06,La Pampa,783.641
2020,6,2020-06,Mendoza,2388.79979999967
2020,6,2020-06,Neuquén,69064.7821646667
2020,6,2020-06,Rio Negro,5163.21664666667
2020,6,2020-06,Salta,4556.1624
2020,6,2020-06,Santa Cruz,10725.1260514667
2020,6,2020-06,Tierra del Fuego,10093.1411
2020,7,2020-07,Chubut,7831.15993548387
2020,7,2020-07,Estado Nacional,15169.2658064516
2020,7,2020-07,Formosa,50.991935483871
2020,7,2020-07,Jujuy,9.28967741935484
2020,7,2020-07,La Pampa,775.993225806452
2020,7,2020-07,Mendoza,2354.68710096742
2020,7,2020-07,Neuquén,70673.5915712903
2020,7,2020-07,Rio Negro,5289.72493870968
2020,7,2020-07,Salta,4561.88535483871
2020,7,2020-07,Santa Cruz,10276.5592741935
2020,7,2020-07,Tierra del Fuego,9834.73638709677
2020,8,2020-08,Chubut,7671.94196774194
2020,8,2020-08,Estado Nacional,14844.8651290323
2020,8,2020-08,Formosa,48.7054838709677
2020,8,2020-08,Jujuy,18.2735483870968
2020,8,2020-08,La Pampa,756.653870967742
2020,8,2020-08,Mendoza,2396.73461516129
2020,8,2020-08,Neuquén,70516.0966287097
2020,8,2020-08,Rio Negro,5107.00553548387
2020,8,2020-08,Salta,4456.11764516129
2020,8,2020-08,Santa Cruz,10022.2706401935
2020,8,2020-08,Tierra del Fuego,9833.47774193548
2020,9,2020-09,Chubut,7958.0464
2020,9,2020-09,Estado Nacional,14913.3396333333
2020,9,2020-09,Formosa,48.2856666666667
2020,9,2020-09,Jujuy,19.4413333333333
2020,9,2020-09,La Pampa,745.264333333333
2020,9,2020-09,Mendoza,2365.509151667
2020,9,2020-09,Neuquén,67221.103508
2020,9,2020-09,Rio Negro,4926.74135666667
2020,9,2020-09,Salta,4562.0117
2020,9,2020-09,Santa Cruz,10326.8601414667
2020,9,2020-09,Tierra del Fuego,9767.16383333333
2020,10,2020-10,Chubut,7909.06996774194
2020,10,2020-10,Estado Nacional,14954.6516129032
2020,10,2020-10,Formosa,43.8312903225806
2020,10,2020-10,Jujuy,18.2206451612903
2020,10,2020-10,La Pampa,708.605483870968
2020,10,2020-10,Mendoza,2322.0482196771
2020,10,2020-10,Neuquén,66388.2939999968
2020,10,2020-10,Rio Negro,4749.53686451613
2020,10,2020-10,Salta,4601.50680645161
2020,10,2020-10,Santa Cruz,10464.68618
2020,10,2020-10,Tierra del Fuego,9720.71964516129
2020,11,2020-11,Chubut,7825.9824
2020,11,2020-11,Estado Nacional,14703.2003333333
2020,11,2020-11,Formosa,21.278
2020,11,2020-11,Jujuy,17.4481333333333
2020,11,2020-11,La Pampa,717.065666666667
2020,11,2020-11,Mendoza,2335.23784566633
2020,11,2020-11,Neuquén,61619.438426
2020,11,2020-11,Rio Negro,4578.20205333333
2020,11,2020-11,Salta,4510.63833333333
2020,11,2020-11,Santa Cruz,9923.32699619
2020,11,2020-11,Tierra del Fuego,9475.8051
2020,12,2020-12,Chubut,7867.51264516129
2020,12,2020-12,Estado Nacional,13952.362516129
2020,12,2020-12,Formosa,19.7451612903226
2020,12,2020-12,Jujuy,19.165935483871
2020,12,2020-12,La Pampa,708.887612903226
