periodo_str,periodo_dt,anio,mes,producto,agrupador_tipo,agrupador_nombre,tipo_recurso,produccion,source_resource
2009-12,2009-12-01,2009,12,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2009-12,2009-12-01,2009,12,gas,cuenca,GOLFO SAN JORGE,promedio_diario,13720.700183871,Producción de gas promedio diaria por cuenca
2009-12,2009-12-01,2009,12,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2009-12,2009-12-01,2009,12,gas,cuenca,NEUQUINA,promedio_diario,67147.5369841935,Producción de gas promedio diaria por cuenca
2009-12,2009-12-01,2009,12,gas,cuenca,NOROESTE,promedio_diario,16625.3386129032,Producción de gas promedio diaria por cuenca
2010-01,2010-01-01,2010,1,gas,cuenca,AUSTRAL,promedio_diario,26202.2196451613,Producción de gas promedio diaria por cuenca
2010-01,2010-01-01,2010,1,gas,cuenca,CUYANA,promedio_diario,165.503903225806,Producción de gas promedio diaria por cuenca
2010-01,2010-01-01,2010,1,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-01,2010-01-01,2010,1,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14247.9221516129,Producción de gas promedio diaria por cuenca
2010-01,2010-01-01,2010,1,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-01,2010-01-01,2010,1,gas,cuenca,NEUQUINA,promedio_diario,68606.3128680645,Producción de gas promedio diaria por cuenca
2010-01,2010-01-01,2010,1,gas,cuenca,NOROESTE,promedio_diario,16070.0300322581,Producción de gas promedio diaria por cuenca
2010-02,2010-02-01,2010,2,gas,cuenca,AUSTRAL,promedio_diario,28182.6640357143,Producción de gas promedio diaria por cuenca
2010-02,2010-02-01,2010,2,gas,cuenca,CUYANA,promedio_diario,165.820635714286,Producción de gas promedio diaria por cuenca
2010-02,2010-02-01,2010,2,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2010-02,2010-02-01,2010,2,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14365.3703714286,Producción de gas promedio diaria por cuenca
2010-02,2010-02-01,2010,2,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
