periodo_str,periodo_dt,anio,mes,producto,agrupador_tipo,agrupador_nombre,tipo_recurso,produccion,source_resource
2009-08,2009-08-01,2009,8,gas,provincia,Chubut,promedio_diario,9866.8277516129,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,Estado Nacional,promedio_diario,8060.59129032258,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,Formosa,promedio_diario,107.582258064516,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,Jujuy,promedio_diario,12.3735483870968,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,La Pampa,promedio_diario,1340.138,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,Mendoza,promedio_diario,6957.24052903226,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,Neuquén,promedio_diario,64427.5643216129,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,Rio Negro,promedio_diario,2183.11964516129,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,Salta,promedio_diario,17372.0087419355,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,Santa Cruz,promedio_diario,6690.92600322581,Producción de gas promedio diaria por provincia
2009-08,2009-08-01,2009,8,gas,provincia,Tierra del Fuego,promedio_diario,12565.9998709677,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,Chubut,promedio_diario,9898.6948,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,Estado Nacional,promedio_diario,8136.42096666667,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,Formosa,promedio_diario,105.034,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,Jujuy,promedio_diario,12.5696666666667,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,La Pampa,promedio_diario,1254.2447,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,Mendoza,promedio_diario,6304.89048,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,Neuquén,promedio_diario,62870.53995,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,Rio Negro,promedio_diario,2166.47803333333,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,Salta,promedio_diario,16961.9142333333,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,Santa Cruz,promedio_diario,13737.9181433333,Producción de gas promedio diaria por provincia
2009-09,2009-09-01,2009,9,gas,provincia,Tierra del Fuego,promedio_diario,11698.8629333333,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,Chubut,promedio_diario,9648.89323548387,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,Estado Nacional,promedio_diario,7650.92155645161,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,Formosa,promedio_diario,106.058387096774,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,Jujuy,promedio_diario,12.1058064516129,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,La Pampa,promedio_diario,1271.33925806452,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,Mendoza,promedio_diario,6292.57154193548,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,Neuquén,promedio_diario,62641.62421,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,Rio Negro,promedio_diario,2263.28312903226,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,Salta,promedio_diario,17170.9050967742,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,Santa Cruz,promedio_diario,14022.1770451613,Producción de gas promedio diaria por provincia
2009-10,2009-10-01,2009,10,gas,provincia,Tierra del Fuego,promedio_diario,11720.8412903226,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,Chubut,promedio_diario,9494.18723,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,Estado Nacional,promedio_diario,7519.7719,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,Formosa,promedio_diario,107.947333333333,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,Jujuy,promedio_diario,11.6743333333333,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,La Pampa,promedio_diario,1153.69546666667,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,Mendoza,promedio_diario,5984.29950666667,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,Neuquén,promedio_diario,55912.1246163333,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,Rio Negro,promedio_diario,2291.67166666667,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,Salta,promedio_diario,16829.1170333333,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,Santa Cruz,promedio_diario,13385.7564966667,Producción de gas promedio diaria por provincia
2009-11,2009-11-01,2009,11,gas,provincia,Tierra del Fuego,promedio_diario,11640.4734333333,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,Chubut,promedio_diario,9493.92145483871,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,Estado Nacional,promedio_diario,7445.08103225806,Producción de gas promedio diaria por provincia
2009-12,2009-12-01,2009,12,gas,provincia,Formosa,promedio_diario,97.0354838709677,Producción de gas promedio diaria por provincia
